Year,OSHPD ID,Principal Diagnosis Group,Count
2013,190517,Psychoses & Neurosis,46
2013,190517,Nervous & Sensory Systems,241
2013,190517,Circulatory,1818
2013,190517,Respiratory,1405
2013,190517,Digestive,1544
2013,190517,Genitourinary,730
2013,190517,All Pregnancies,2710
2013,190517,Skin Disorders,283
2013,190517,Musculoskeletal,414
2013,190517,Congenital Anomalies (Birth Defects),24
2013,190517,Perinatal Disorders,90
2013,190517,Symptoms,615
2013,190517,Injuries/Drugs/Complications,804
2013,190517,Other Reasons for Health Services,121
2013,190517,Births,2523
2013,190521,Infections,558
2013,190521,Neoplasms,170
2013,190521,Endocrine/Metabolism,382
2013,190521,Blood/Blood-forming Organs,114
2013,190521,Psychoses & Neurosis,52
2013,190521,Nervous & Sensory Systems,201
2013,190521,Circulatory,914
2013,190521,Respiratory,756
2013,190521,Digestive,737
2013,190521,Genitourinary,392
2013,190521,All Pregnancies,1309
2013,190521,Skin Disorders,143
2013,190521,Musculoskeletal,98
2013,190521,Perinatal Disorders,1
2013,190521,Symptoms,381
2013,190521,Injuries/Drugs/Complications,374
2013,190521,Other Reasons for Health Services,136
2013,190521,Births,1142
2013,190522,Infections,510
2013,190522,Neoplasms,336
2013,190522,Endocrine/Metabolism,350
2013,190522,Blood/Blood-forming Organs,118
2013,190522,Psychoses & Neurosis,115
2013,190522,Nervous & Sensory Systems,157
2013,190522,Circulatory,1862
2013,190522,Respiratory,841
2013,190522,Digestive,956
2013,190522,Genitourinary,461
2013,190522,All Pregnancies,2036
2013,190522,Skin Disorders,187
2013,190522,Musculoskeletal,370
2013,190522,Congenital Anomalies (Birth Defects),4
2013,190522,Perinatal Disorders,45
2013,190522,Symptoms,504
2013,190522,Injuries/Drugs/Complications,465
2013,190522,Other Reasons for Health Services,215
2013,190522,Births,1842
2013,190524,Infections,533
2013,190524,Neoplasms,120
2013,190524,Endocrine/Metabolism,217
2013,190524,Blood/Blood-forming Organs,73
2013,190524,Psychoses & Neurosis,3702
2013,190524,Nervous & Sensory Systems,213
2013,190524,Circulatory,559
2013,190524,Respiratory,491
2013,190524,Digestive,451
2013,190524,Genitourinary,351
2013,190524,All Pregnancies,8
2013,190524,Skin Disorders,173
2013,190524,Musculoskeletal,377
2013,190524,Symptoms,253
2013,190524,Injuries/Drugs/Complications,278
2013,190524,Other Reasons for Health Services,5
2013,190525,Infections,1107
2013,190525,Neoplasms,1558
2013,190525,Endocrine/Metabolism,1136
2013,190525,Blood/Blood-forming Organs,548
2013,190525,Psychoses & Neurosis,158
2013,190525,Nervous & Sensory Systems,576
2013,190525,Circulatory,3645
2013,190525,Respiratory,1404
2013,190525,Digestive,2492
2013,190525,Genitourinary,1370
2013,190525,All Pregnancies,270
2013,190525,Skin Disorders,449
2013,190525,Musculoskeletal,1673
2013,190525,Congenital Anomalies (Birth Defects),44
2013,190525,Symptoms,1484
2013,190525,Injuries/Drugs/Complications,2214
2013,190525,Other Reasons for Health Services,859
2013,190529,Infections,1733
2013,190529,Neoplasms,597
2013,190529,Endocrine/Metabolism,640
2013,190529,Blood/Blood-forming Organs,202
2013,190529,Psychoses & Neurosis,157
2013,190529,Nervous & Sensory Systems,422
2013,190529,Circulatory,2493
2013,190529,Respiratory,1296
2013,190529,Digestive,1769
2013,190529,Genitourinary,874
2013,190529,All Pregnancies,1928
2013,190529,Skin Disorders,330
2013,190529,Musculoskeletal,945
2013,190529,Congenital Anomalies (Birth Defects),10
2013,190529,Perinatal Disorders,14
2013,190529,Symptoms,826
2013,190529,Injuries/Drugs/Complications,1269
2013,190529,Other Reasons for Health Services,1024
2013,190529,Births,1824
2013,190534,Infections,642
2013,190534,Neoplasms,78
2013,190534,Endocrine/Metabolism,247
2013,190534,Blood/Blood-forming Organs,70
2013,190534,Psychoses & Neurosis,49
2013,190534,Nervous & Sensory Systems,141
2013,190534,Circulatory,566
2013,190534,Respiratory,491
2013,190534,Digestive,522
2013,190534,Genitourinary,321
2013,190534,All Pregnancies,10
2013,190534,Skin Disorders,134
2013,190534,Musculoskeletal,460
2013,190534,Symptoms,306
2013,190534,Injuries/Drugs/Complications,308
2013,190534,Other Reasons for Health Services,2
2013,190541,Infections,142
2013,190541,Endocrine/Metabolism,17
2013,190541,Blood/Blood-forming Organs,1
2013,190541,Nervous & Sensory Systems,4
2013,190541,Circulatory,12
2013,190541,Respiratory,220
2013,190541,Digestive,14
2013,190541,Genitourinary,12
2013,190541,Skin Disorders,28
2013,190541,Musculoskeletal,250
2013,190541,Congenital Anomalies (Birth Defects),1
2013,190541,Injuries/Drugs/Complications,75
2013,190541,Other Reasons for Health Services,5
2013,190547,Infections,178
2013,190547,Neoplasms,94
2013,190547,Endocrine/Metabolism,194
2013,190547,Blood/Blood-forming Organs,113
2013,190547,Psychoses & Neurosis,19
2013,190547,Nervous & Sensory Systems,52
2013,190547,Circulatory,377
2013,190547,Respiratory,377
2013,190547,Digestive,561
2013,190547,Genitourinary,290
2013,190547,All Pregnancies,1515
2013,190547,Skin Disorders,125
2013,190547,Musculoskeletal,88
2013,190547,Congenital Anomalies (Birth Defects),2
2013,190547,Perinatal Disorders,16
2013,190547,Symptoms,328
2013,190547,Injuries/Drugs/Complications,135
2013,190547,Other Reasons for Health Services,2
2013,190547,Births,1407
2013,190552,Infections,21
2013,190552,Neoplasms,4
2013,190552,Endocrine/Metabolism,15
2013,190552,Blood/Blood-forming Organs,1
2013,190552,Psychoses & Neurosis,12
2013,190552,Nervous & Sensory Systems,45
2013,190552,Circulatory,18
2013,190552,Respiratory,30
2013,190552,Digestive,22
2013,190552,Genitourinary,14
2013,190552,Skin Disorders,14
2013,190552,Musculoskeletal,5
2013,190552,Symptoms,2
2013,190552,Injuries/Drugs/Complications,2
2013,190555,Infections,2284
2013,190555,Neoplasms,4085
2013,190555,Endocrine/Metabolism,1729
2013,190555,Blood/Blood-forming Organs,567
2013,190555,Psychoses & Neurosis,363
2013,190555,Nervous & Sensory Systems,1254
2013,190555,Circulatory,6613
2013,190555,Respiratory,2623
2013,190555,Digestive,4862
2013,190555,Genitourinary,2363
2013,190555,All Pregnancies,7065
2013,190555,Skin Disorders,785
2013,190555,Musculoskeletal,4168
2013,190555,Congenital Anomalies (Birth Defects),252
2013,190555,Perinatal Disorders,117
2013,190555,Symptoms,1269
2013,190555,Injuries/Drugs/Complications,4859
2013,190555,Other Reasons for Health Services,1419
2013,190555,Births,6676
2013,190568,Infections,999
2013,190568,Neoplasms,460
2013,190568,Endocrine/Metabolism,459
2013,190568,Blood/Blood-forming Organs,152
2013,190568,Psychoses & Neurosis,1798
2013,190568,Nervous & Sensory Systems,311
2013,190568,Circulatory,1940
2013,190568,Respiratory,1292
2013,190568,Digestive,1634
2013,190568,Genitourinary,655
2013,190568,All Pregnancies,1700
2013,190568,Skin Disorders,261
2013,190568,Musculoskeletal,816
2013,190568,Congenital Anomalies (Birth Defects),21
2013,190568,Perinatal Disorders,68
2013,190568,Symptoms,336
2013,190568,Injuries/Drugs/Complications,1611
2013,190568,Other Reasons for Health Services,300
2013,190568,Births,1498
2013,190570,Infections,537
2013,190570,Neoplasms,38
2013,190570,Endocrine/Metabolism,160
2013,190570,Blood/Blood-forming Organs,61
2013,190570,Psychoses & Neurosis,41
2013,190570,Nervous & Sensory Systems,178
2013,190570,Circulatory,318
2013,190570,Respiratory,283
2013,190570,Digestive,398
2013,190570,Genitourinary,234
2013,190570,All Pregnancies,7
2013,190570,Skin Disorders,136
2013,190570,Musculoskeletal,104
2013,190570,Symptoms,118
2013,190570,Injuries/Drugs/Complications,200
2013,190570,Other Reasons for Health Services,20
2013,190587,Infections,303
2013,190587,Neoplasms,36
2013,190587,Endocrine/Metabolism,134
2013,190587,Blood/Blood-forming Organs,58
2013,190587,Psychoses & Neurosis,3515
2013,190587,Nervous & Sensory Systems,71
2013,190587,Circulatory,248
2013,190587,Respiratory,183
2013,190587,Digestive,160
2013,190587,Genitourinary,81
2013,190587,All Pregnancies,555
2013,190587,Skin Disorders,62
2013,190587,Musculoskeletal,534
2013,190587,Congenital Anomalies (Birth Defects),1
2013,190587,Symptoms,204
2013,190587,Injuries/Drugs/Complications,274
2013,190587,Other Reasons for Health Services,11
2013,190587,Births,504
2013,190630,Infections,1180
2013,190630,Neoplasms,590
2013,190630,Endocrine/Metabolism,633
2013,190630,Blood/Blood-forming Organs,267
2013,190630,Psychoses & Neurosis,127
2013,190630,Nervous & Sensory Systems,308
2013,190630,Circulatory,2418
2013,190630,Respiratory,1448
2013,190630,Digestive,1888
2013,190630,Genitourinary,862
2013,190630,All Pregnancies,7081
2013,190630,Skin Disorders,302
2013,190630,Musculoskeletal,642
2013,190630,Congenital Anomalies (Birth Defects),24
2013,190630,Perinatal Disorders,217
2013,190630,Symptoms,649
2013,190630,Injuries/Drugs/Complications,938
2013,190630,Other Reasons for Health Services,65
2013,190630,Births,6497
2013,190631,Infections,1606
2013,190631,Neoplasms,801
2013,190631,Endocrine/Metabolism,615
2013,190631,Blood/Blood-forming Organs,150
2013,190631,Psychoses & Neurosis,90
2013,190631,Nervous & Sensory Systems,331
2013,190631,Circulatory,2954
2013,190631,Respiratory,1375
2013,190631,Digestive,2204
2013,190631,Genitourinary,861
2013,190631,All Pregnancies,4242
2013,190631,Skin Disorders,394
2013,190631,Musculoskeletal,976
2013,190631,Congenital Anomalies (Birth Defects),17
2013,190631,Perinatal Disorders,153
2013,190631,Symptoms,672
2013,190631,Injuries/Drugs/Complications,1418
2013,190631,Other Reasons for Health Services,635
2013,190631,Births,4052
2013,190636,Infections,905
2013,190636,Neoplasms,475
2013,190636,Endocrine/Metabolism,505
2013,190636,Blood/Blood-forming Organs,223
2013,190636,Psychoses & Neurosis,64
2013,190636,Nervous & Sensory Systems,220
2013,190636,Circulatory,1439
2013,190636,Respiratory,1339
2013,190636,Digestive,1919
2013,190636,Genitourinary,660
2013,190636,All Pregnancies,4442
2013,190636,Skin Disorders,313
2013,190636,Musculoskeletal,499
2013,190636,Congenital Anomalies (Birth Defects),34
2013,190636,Perinatal Disorders,135
2013,190636,Symptoms,1278
2013,190636,Injuries/Drugs/Complications,729
2013,190636,Other Reasons for Health Services,272
2013,190636,Births,4030
2013,190661,Infections,181
2013,190661,Neoplasms,21
2013,190661,Endocrine/Metabolism,226
2013,190661,Blood/Blood-forming Organs,47
2013,190661,Psychoses & Neurosis,822
2013,190661,Nervous & Sensory Systems,83
2013,190661,Circulatory,261
2013,190661,Respiratory,342
2013,190661,Digestive,261
2013,190661,Genitourinary,96
2013,190661,Skin Disorders,122
2013,190661,Musculoskeletal,95
2013,190661,Congenital Anomalies (Birth Defects),2
2013,190661,Symptoms,114
2013,190661,Injuries/Drugs/Complications,129
2013,190661,Other Reasons for Health Services,12
2013,190673,Infections,365
2013,190673,Neoplasms,84
2013,190673,Endocrine/Metabolism,165
2013,190673,Blood/Blood-forming Organs,42
2013,190673,Psychoses & Neurosis,65
2013,190673,Nervous & Sensory Systems,141
2013,190673,Circulatory,429
2013,190673,Respiratory,352
2013,190673,Digestive,511
2013,190673,Genitourinary,231
2013,190673,All Pregnancies,436
2013,190673,Skin Disorders,84
2013,190673,Musculoskeletal,236
2013,190673,Congenital Anomalies (Birth Defects),2
2013,190673,Symptoms,414
2013,190673,Injuries/Drugs/Complications,251
2013,190673,Other Reasons for Health Services,12
2013,190673,Births,396
2013,190680,Infections,502
2013,190680,Neoplasms,175
2013,190680,Endocrine/Metabolism,210
2013,190680,Blood/Blood-forming Organs,95
2013,190680,Psychoses & Neurosis,968
2013,190680,Nervous & Sensory Systems,139
2013,190680,Circulatory,609
2013,190680,Respiratory,660
2013,190680,Digestive,697
2013,190680,Genitourinary,334
2013,190680,All Pregnancies,697
2013,190680,Skin Disorders,199
2013,190680,Musculoskeletal,297
2013,190680,Congenital Anomalies (Birth Defects),1
2013,190680,Perinatal Disorders,10
2013,190680,Symptoms,335
2013,190680,Injuries/Drugs/Complications,353
2013,190680,Other Reasons for Health Services,501
2013,190680,Births,614
2013,190681,Infections,1
2013,190681,Neoplasms,2
2013,190681,Endocrine/Metabolism,1
2013,190681,Nervous & Sensory Systems,1
2013,190681,Circulatory,2
2013,190681,Respiratory,5
2013,190681,Musculoskeletal,203
2013,190681,Injuries/Drugs/Complications,37
2013,190687,Infections,1009
2013,190687,Neoplasms,1149
2013,190687,Endocrine/Metabolism,555
2013,190687,Blood/Blood-forming Organs,371
2013,190687,Psychoses & Neurosis,137
2013,190687,Nervous & Sensory Systems,319
2013,190687,Circulatory,1465
2013,190687,Respiratory,1125
2013,190687,Digestive,1616
2013,190687,Genitourinary,966
2013,190687,All Pregnancies,1763
2013,190687,Skin Disorders,331
2013,190687,Musculoskeletal,1405
2013,190687,Congenital Anomalies (Birth Defects),83
2013,190687,Perinatal Disorders,122
2013,190687,Symptoms,866
2013,190687,Injuries/Drugs/Complications,1477
2013,190687,Other Reasons for Health Services,591
2013,190687,Births,681
2013,190696,Infections,131
2013,190696,Neoplasms,46
2013,190696,Endocrine/Metabolism,151
2013,190696,Blood/Blood-forming Organs,35
2013,190696,Psychoses & Neurosis,2170
2013,190696,Nervous & Sensory Systems,90
2013,190696,Circulatory,316
2013,190696,Respiratory,391
2013,190696,Digestive,512
2013,190696,Genitourinary,238
2013,190696,All Pregnancies,497
2013,190696,Skin Disorders,89
2013,190696,Musculoskeletal,73
2013,190696,Perinatal Disorders,5
2013,190696,Symptoms,375
2013,190696,Injuries/Drugs/Complications,155
2013,190696,Other Reasons for Health Services,116
2013,190696,Births,427
2013,190708,Infections,681
2013,190708,Neoplasms,41
2013,190708,Endocrine/Metabolism,153
2013,190708,Blood/Blood-forming Organs,71
2013,190708,Psychoses & Neurosis,888
2013,190708,Nervous & Sensory Systems,136
2013,190708,Circulatory,564
2013,190708,Respiratory,383
2013,190708,Digestive,491
2013,190708,Genitourinary,214
2013,190708,All Pregnancies,5
2013,190708,Skin Disorders,84
2013,190708,Musculoskeletal,173
2013,190708,Congenital Anomalies (Birth Defects),1
2013,190708,Symptoms,273
2013,190708,Injuries/Drugs/Complications,353
2013,190708,Other Reasons for Health Services,62
2013,190712,Infections,2
2013,190712,Neoplasms,6
2013,190712,Nervous & Sensory Systems,3
2013,190712,Digestive,6
2013,190712,Genitourinary,18
2013,190712,Skin Disorders,14
2013,190712,Musculoskeletal,139
2013,190712,Congenital Anomalies (Birth Defects),114
2013,190712,Injuries/Drugs/Complications,37
2013,190712,Other Reasons for Health Services,12
2013,190754,Infections,676
2013,190754,Neoplasms,379
2013,190754,Endocrine/Metabolism,653
2013,190754,Blood/Blood-forming Organs,228
2013,190754,Psychoses & Neurosis,2099
2013,190754,Nervous & Sensory Systems,237
2013,190754,Circulatory,1710
2013,190754,Respiratory,1092
2013,190754,Digestive,1561
2013,190754,Genitourinary,789
2013,190754,All Pregnancies,5499
2013,190754,Skin Disorders,294
2013,190754,Musculoskeletal,251
2013,190754,Congenital Anomalies (Birth Defects),14
2013,190754,Perinatal Disorders,66
2013,190754,Symptoms,594
2013,190754,Injuries/Drugs/Complications,1670
2013,190754,Other Reasons for Health Services,226
2013,190754,Births,4986
2013,190756,Infections,544
2013,190756,Neoplasms,828
2013,190756,Endocrine/Metabolism,270
2013,190756,Blood/Blood-forming Organs,94
2013,190756,Psychoses & Neurosis,72
2013,190756,Nervous & Sensory Systems,173
2013,190756,Circulatory,1204
2013,190756,Respiratory,785
2013,190756,Digestive,1046
2013,190756,Genitourinary,516
2013,190756,All Pregnancies,1905
2013,190756,Skin Disorders,209
2013,190756,Musculoskeletal,2294
2013,190756,Congenital Anomalies (Birth Defects),95
2013,190756,Perinatal Disorders,2
2013,190756,Symptoms,359
2013,190756,Injuries/Drugs/Complications,1015
2013,190756,Other Reasons for Health Services,112
2013,190756,Births,1840
2013,190758,Infections,1004
2013,190758,Neoplasms,1001
2013,190758,Endocrine/Metabolism,763
2013,190758,Blood/Blood-forming Organs,205
2013,190758,Psychoses & Neurosis,81
2013,190758,Nervous & Sensory Systems,434
2013,190758,Circulatory,2614
2013,190758,Respiratory,1314
2013,190758,Digestive,1956
2013,190758,Genitourinary,911
2013,190758,All Pregnancies,2870
2013,190758,Skin Disorders,339
2013,190758,Musculoskeletal,890
2013,190758,Congenital Anomalies (Birth Defects),18
2013,190758,Perinatal Disorders,83
2013,190758,Symptoms,924
2013,190758,Injuries/Drugs/Complications,1140
2013,190758,Other Reasons for Health Services,401
2013,190758,Births,2676
2013,190762,Infections,651
2013,190762,Neoplasms,680
