Year,OSHPD ID,Principal_Procedure_Group,Count
2013,190673,Diagnostic/Therapeutic,1510
2013,190673,Other Interventions,1
2013,190680,Nervous System,63
2013,190680,Endocrine System,21
2013,190680,Eye,2
2013,190680,Nose/Mouth/Pharynx,6
2013,190680,Respiratory,59
2013,190680,Cardiovascular,265
2013,190680,Blood/Lymph Organs,12
2013,190680,Digestive,527
2013,190680,Urinary,64
2013,190680,Male Reproductive Organs,36
2013,190680,Female Reproductive Organs,83
2013,190680,OB Procedures,616
2013,190680,Musculoskeletal,329
2013,190680,Skin,97
2013,190680,Diagnostic/Therapeutic,1867
2013,190680,Other Interventions,5
2013,190681,Nervous System,6
2013,190681,Cardiovascular,1
2013,190681,Digestive,1
2013,190681,Musculoskeletal,229
2013,190681,Skin,1
2013,190681,Other Interventions,1
2013,190687,Nervous System,343
2013,190687,Endocrine System,107
2013,190687,Eye,7
2013,190687,Ear,1
2013,190687,Nose/Mouth/Pharynx,93
2013,190687,Respiratory,230
2013,190687,Cardiovascular,872
2013,190687,Blood/Lymph Organs,63
2013,190687,Digestive,1326
2013,190687,Urinary,204
2013,190687,Male Reproductive Organs,251
2013,190687,Female Reproductive Organs,305
2013,190687,OB Procedures,1585
2013,190687,Musculoskeletal,1820
2013,190687,Skin,285
2013,190687,Diagnostic/Therapeutic,2333
2013,190687,Other Interventions,107
2013,190696,Nervous System,9
2013,190696,Eye,1
2013,190696,Nose/Mouth/Pharynx,3
2013,190696,Respiratory,14
2013,190696,Cardiovascular,104
2013,190696,Blood/Lymph Organs,2
2013,190696,Digestive,245
2013,190696,Urinary,7
2013,190696,Female Reproductive Organs,65
2013,190696,OB Procedures,416
2013,190696,Musculoskeletal,59
2013,190696,Skin,42
2013,190696,Diagnostic/Therapeutic,303
2013,190708,Nervous System,17
2013,190708,Endocrine System,2
2013,190708,Eye,2
2013,190708,Nose/Mouth/Pharynx,7
2013,190708,Respiratory,51
2013,190708,Cardiovascular,261
2013,190708,Blood/Lymph Organs,2
2013,190708,Digestive,324
2013,190708,Urinary,5
2013,190708,Female Reproductive Organs,11
2013,190708,OB Procedures,1
2013,190708,Musculoskeletal,222
2013,190708,Skin,70
2013,190708,Diagnostic/Therapeutic,720
2013,190708,Other Interventions,11
2013,190712,Nervous System,1
2013,190712,Ear,3
2013,190712,Nose/Mouth/Pharynx,40
2013,190712,Digestive,1
2013,190712,Urinary,16
2013,190712,Male Reproductive Organs,1
2013,190712,Musculoskeletal,237
2013,190712,Skin,22
2013,190712,Diagnostic/Therapeutic,5
2013,190754,Nervous System,208
2013,190754,Endocrine System,13
2013,190754,Eye,22
2013,190754,Ear,5
2013,190754,Nose/Mouth/Pharynx,63
2013,190754,Respiratory,236
2013,190754,Cardiovascular,1440
2013,190754,Blood/Lymph Organs,32
2013,190754,Digestive,1356
2013,190754,Urinary,91
2013,190754,Male Reproductive Organs,63
2013,190754,Female Reproductive Organs,266
2013,190754,OB Procedures,4936
2013,190754,Musculoskeletal,696
2013,190754,Skin,343
2013,190754,Diagnostic/Therapeutic,6437
2013,190754,Other Interventions,13
2013,190756,Nervous System,326
2013,190756,Endocrine System,84
2013,190756,Eye,8
2013,190756,Ear,2
2013,190756,Nose/Mouth/Pharynx,122
2013,190756,Respiratory,242
2013,190756,Cardiovascular,840
2013,190756,Blood/Lymph Organs,51
2013,190756,Digestive,972
2013,190756,Urinary,329
2013,190756,Male Reproductive Organs,583
2013,190756,Female Reproductive Organs,244
2013,190756,OB Procedures,1808
2013,190756,Musculoskeletal,2634
2013,190756,Skin,270
2013,190756,Diagnostic/Therapeutic,888
2013,190756,Other Interventions,108
2013,190758,Nervous System,284
2013,190758,Endocrine System,40
2013,190758,Eye,9
2013,190758,Ear,4
2013,190758,Nose/Mouth/Pharynx,42
2013,190758,Respiratory,390
2013,190758,Cardiovascular,1749
2013,190758,Blood/Lymph Organs,35
2013,190758,Digestive,2300
2013,190758,Urinary,198
2013,190758,Male Reproductive Organs,527
2013,190758,Female Reproductive Organs,446
2013,190758,OB Procedures,2668
2013,190758,Musculoskeletal,1206
2013,190758,Skin,296
2013,190758,Diagnostic/Therapeutic,3817
2013,190758,Other Interventions,62
2013,190762,Nervous System,339
2013,190762,Endocrine System,23
2013,190762,Eye,1
2013,190762,Ear,16
2013,190762,Nose/Mouth/Pharynx,13
2013,190762,Respiratory,185
2013,190762,Cardiovascular,1215
2013,190762,Blood/Lymph Organs,38
2013,190762,Digestive,1072
2013,190762,Urinary,233
2013,190762,Male Reproductive Organs,27
2013,190762,Female Reproductive Organs,58
2013,190762,Musculoskeletal,916
2013,190762,Skin,123
2013,190762,Diagnostic/Therapeutic,1644
2013,190762,Other Interventions,208
2013,190766,Nervous System,14
2013,190766,Endocrine System,3
2013,190766,Ear,2
2013,190766,Nose/Mouth/Pharynx,8
2013,190766,Respiratory,19
2013,190766,Cardiovascular,141
2013,190766,Blood/Lymph Organs,1
2013,190766,Digestive,398
2013,190766,Urinary,7
2013,190766,Male Reproductive Organs,3
2013,190766,Female Reproductive Organs,34
2013,190766,Musculoskeletal,165
2013,190766,Skin,93
2013,190766,Diagnostic/Therapeutic,421
2013,190766,Other Interventions,8
2013,190782,Diagnostic/Therapeutic,2218
2013,190784,Nervous System,70
2013,190784,Endocrine System,1
2013,190784,Respiratory,13
2013,190784,Cardiovascular,80
2013,190784,Blood/Lymph Organs,1
2013,190784,Digestive,93
2013,190784,Urinary,24
2013,190784,Male Reproductive Organs,18
2013,190784,Female Reproductive Organs,47
2013,190784,Musculoskeletal,319
2013,190784,Skin,26
2013,190784,Diagnostic/Therapeutic,89
2013,190796,Nervous System,1097
2013,190796,Endocrine System,281
2013,190796,Eye,93
2013,190796,Ear,98
2013,190796,Nose/Mouth/Pharynx,434
2013,190796,Respiratory,860
2013,190796,Cardiovascular,3046
2013,190796,Blood/Lymph Organs,356
2013,190796,Digestive,2423
2013,190796,Urinary,919
2013,190796,Male Reproductive Organs,207
2013,190796,Female Reproductive Organs,425
2013,190796,OB Procedures,1794
2013,190796,Musculoskeletal,825
2013,190796,Skin,536
2013,190796,Diagnostic/Therapeutic,3158
2013,190796,Other Interventions,67
2013,190812,Nervous System,210
2013,190812,Endocrine System,30
2013,190812,Eye,6
2013,190812,Ear,3
2013,190812,Nose/Mouth/Pharynx,25
2013,190812,Respiratory,139
2013,190812,Cardiovascular,992
2013,190812,Blood/Lymph Organs,23
2013,190812,Digestive,1395
2013,190812,Urinary,102
2013,190812,Male Reproductive Organs,140
2013,190812,Female Reproductive Organs,227
2013,190812,OB Procedures,3580
2013,190812,Musculoskeletal,1353
2013,190812,Skin,216
2013,190812,Diagnostic/Therapeutic,5510
2013,190812,Other Interventions,74
2013,190818,Nervous System,32
2013,190818,Endocrine System,7
2013,190818,Eye,1
2013,190818,Ear,1
2013,190818,Nose/Mouth/Pharynx,12
2013,190818,Respiratory,88
2013,190818,Cardiovascular,139
2013,190818,Blood/Lymph Organs,12
2013,190818,Digestive,474
2013,190818,Urinary,70
2013,190818,Male Reproductive Organs,223
2013,190818,Female Reproductive Organs,90
2013,190818,OB Procedures,605
2013,190818,Musculoskeletal,410
2013,190818,Skin,64
2013,190818,Diagnostic/Therapeutic,3408
2013,190818,Other Interventions,9
2013,190854,Eye,1
2013,190854,Respiratory,4
2013,190854,Cardiovascular,15
2013,190854,Digestive,28
2013,190854,Skin,6
2013,190854,Diagnostic/Therapeutic,96
2013,190857,Nose/Mouth/Pharynx,1
2013,190857,Cardiovascular,1
2013,190857,Digestive,2
2013,190857,Female Reproductive Organs,23
2013,190857,Musculoskeletal,38
2013,190857,Skin,8
2013,190857,Diagnostic/Therapeutic,34
2013,190859,Nervous System,104
2013,190859,Endocrine System,11
2013,190859,Eye,7
2013,190859,Ear,2
2013,190859,Nose/Mouth/Pharynx,22
2013,190859,Respiratory,148
2013,190859,Cardiovascular,939
2013,190859,Blood/Lymph Organs,16
2013,190859,Digestive,981
2013,190859,Urinary,80
2013,190859,Male Reproductive Organs,199
2013,190859,Female Reproductive Organs,161
2013,190859,OB Procedures,796
2013,190859,Musculoskeletal,579
2013,190859,Skin,396
2013,190859,Diagnostic/Therapeutic,648
2013,190859,Other Interventions,19
2013,190878,Nervous System,305
2013,190878,Endocrine System,7
2013,190878,Eye,5
2013,190878,Nose/Mouth/Pharynx,107
2013,190878,Respiratory,205
2013,190878,Cardiovascular,1753
2013,190878,Blood/Lymph Organs,24
2013,190878,Digestive,1666
2013,190878,Urinary,95
2013,190878,Male Reproductive Organs,34
2013,190878,Female Reproductive Organs,206
2013,190878,OB Procedures,4097
2013,190878,Musculoskeletal,1334
2013,190878,Skin,213
2013,190878,Diagnostic/Therapeutic,10308
2013,190878,Other Interventions,32
2013,190883,Nervous System,23
2013,190883,Endocrine System,3
2013,190883,Eye,2
2013,190883,Ear,1
2013,190883,Nose/Mouth/Pharynx,4
2013,190883,Respiratory,111
2013,190883,Cardiovascular,383
2013,190883,Blood/Lymph Organs,9
2013,190883,Digestive,752
2013,190883,Urinary,69
2013,190883,Male Reproductive Organs,23
2013,190883,Female Reproductive Organs,178
2013,190883,OB Procedures,2736
2013,190883,Musculoskeletal,188
2013,190883,Skin,124
2013,190883,Diagnostic/Therapeutic,2994
2013,190883,Other Interventions,6
2013,190930,Nose/Mouth/Pharynx,1
2013,190930,Cardiovascular,2
2013,190930,Urinary,1
2013,190930,Musculoskeletal,1
2013,190930,Skin,2
2013,190930,Diagnostic/Therapeutic,120
2013,190949,Nervous System,189
2013,190949,Endocrine System,7
2013,190949,Eye,6
2013,190949,Ear,1
2013,190949,Nose/Mouth/Pharynx,34
2013,190949,Respiratory,212
2013,190949,Cardiovascular,868
2013,190949,Blood/Lymph Organs,12
2013,190949,Digestive,1254
2013,190949,Urinary,223
2013,190949,Male Reproductive Organs,401
2013,190949,Female Reproductive Organs,283
2013,190949,OB Procedures,1176
2013,190949,Musculoskeletal,801
2013,190949,Skin,257
2013,190949,Diagnostic/Therapeutic,1440
2013,190949,Other Interventions,14
2013,191216,Nervous System,14
2013,191216,Eye,1
2013,191216,Nose/Mouth/Pharynx,1
2013,191216,Respiratory,28
2013,191216,Cardiovascular,45
2013,191216,Blood/Lymph Organs,63
2013,191216,Digestive,84
2013,191216,Urinary,13
2013,191216,Musculoskeletal,3
2013,191216,Skin,13
2013,191216,Diagnostic/Therapeutic,652
2013,191216,Other Interventions,13
2013,191225,Male Reproductive Organs,1
2013,191225,Diagnostic/Therapeutic,464
2013,191227,Nervous System,588
2013,191227,Endocrine System,94
2013,191227,Eye,129
2013,191227,Ear,15
2013,191227,Nose/Mouth/Pharynx,140
2013,191227,Respiratory,431
2013,191227,Cardiovascular,1489
2013,191227,Blood/Lymph Organs,128
2013,191227,Digestive,2423
2013,191227,Urinary,412
2013,191227,Male Reproductive Organs,86
2013,191227,Female Reproductive Organs,701
2013,191227,OB Procedures,776
2013,191227,Musculoskeletal,1701
2013,191227,Skin,768
2013,191227,Diagnostic/Therapeutic,5515
2013,191227,Other Interventions,23
2013,191228,Nervous System,1103
2013,191228,Endocrine System,174
2013,191228,Eye,117
2013,191228,Ear,25
2013,191228,Nose/Mouth/Pharynx,265
2013,191228,Respiratory,718
2013,191228,Cardiovascular,2956
2013,191228,Blood/Lymph Organs,218
2013,191228,Digestive,3950
2013,191228,Urinary,686
2013,191228,Male Reproductive Organs,129
2013,191228,Female Reproductive Organs,963
2013,191228,OB Procedures,1033
2013,191228,Musculoskeletal,1973
2013,191228,Skin,1432
2013,191228,Diagnostic/Therapeutic,8118
2013,191228,Other Interventions,11
2013,191231,Nervous System,213
2013,191231,Endocrine System,109
2013,191231,Eye,48
2013,191231,Ear,19
2013,191231,Nose/Mouth/Pharynx,59
2013,191231,Respiratory,203
2013,191231,Cardiovascular,1008
2013,191231,Blood/Lymph Organs,100
2013,191231,Digestive,1677
2013,191231,Urinary,281
2013,191231,Male Reproductive Organs,63
2013,191231,Female Reproductive Organs,568
2013,191231,OB Procedures,537
2013,191231,Musculoskeletal,303
2013,191231,Skin,448
2013,191231,Diagnostic/Therapeutic,7153
2013,191306,Nervous System,64
2013,191306,Endocrine System,29
2013,191306,Nose/Mouth/Pharynx,7
2013,191306,Respiratory,12
2013,191306,Cardiovascular,52
2013,191306,Blood/Lymph Organs,1
2013,191306,Digestive,55
2013,191306,Urinary,24
2013,191306,Male Reproductive Organs,3
2013,191306,Female Reproductive Organs,63
2013,191306,Musculoskeletal,539
2013,191306,Skin,143
2013,191306,Diagnostic/Therapeutic,2546
2013,191306,Other Interventions,11
2013,191450,Nervous System,66
2013,191450,Endocrine System,64
2013,191450,Eye,6
2013,191450,Ear,1
2013,191450,Nose/Mouth/Pharynx,39
2013,191450,Respiratory,120
2013,191450,Cardiovascular,658
2013,191450,Blood/Lymph Organs,32
2013,191450,Digestive,1225
2013,191450,Urinary,239
2013,191450,Male Reproductive Organs,607
2013,191450,Female Reproductive Organs,140
2013,191450,OB Procedures,1624
2013,191450,Musculoskeletal,1140
2013,191450,Skin,299
2013,210992,Ear,1
2013,191450,Diagnostic/Therapeutic,1509
2013,191450,Other Interventions,41
2013,194010,Diagnostic/Therapeutic,979
2013,194219,Nervous System,526
2013,194219,Endocrine System,116
2013,194219,Eye,4
2013,194219,Ear,8
2013,194219,Nose/Mouth/Pharynx,131
2013,194219,Respiratory,426
2013,194219,Cardiovascular,1615
2013,194219,Blood/Lymph Organs,100
2013,194219,Digestive,1890
2013,194219,Urinary,968
2013,194219,Male Reproductive Organs,382
2013,194219,Female Reproductive Organs,151
2013,194219,Musculoskeletal,1629
2013,194219,Skin,221
2013,194219,Diagnostic/Therapeutic,904
2013,194219,Other Interventions,176
2013,194967,Diagnostic/Therapeutic,82
2013,194981,Diagnostic/Therapeutic,121
2013,196035,Nervous System,97
2013,196035,Endocrine System,117
2013,196035,Eye,8
2013,196035,Ear,2
2013,196035,Nose/Mouth/Pharynx,28
2013,196035,Respiratory,150
2013,196035,Cardiovascular,692
2013,196035,Blood/Lymph Organs,43
2013,196035,Digestive,1522
2013,196035,Urinary,218
2013,196035,Male Reproductive Organs,794
2013,196035,Female Reproductive Organs,285
2013,196035,OB Procedures,2785
2013,196035,Musculoskeletal,1252
2013,196035,Skin,314
2013,196035,Diagnostic/Therapeutic,2927
2013,196035,Other Interventions,37
2013,196168,Nervous System,463
2013,196168,Endocrine System,16
2013,196168,Eye,12
2013,196168,Ear,40
2013,196168,Nose/Mouth/Pharynx,192
2013,196168,Respiratory,222
2013,196168,Cardiovascular,174
2013,196168,Blood/Lymph Organs,54
2013,196168,Digestive,994
2013,196168,Urinary,63
2013,196168,Male Reproductive Organs,532
2013,196168,Female Reproductive Organs,111
2013,196168,OB Procedures,5793
2013,196168,Musculoskeletal,398
2013,196168,Skin,155
2013,196168,Diagnostic/Therapeutic,3668
2013,196168,Other Interventions,1
2013,196403,Nervous System,289
2013,196403,Endocrine System,72
2013,196403,Eye,10
2013,196403,Ear,6
2013,196403,Nose/Mouth/Pharynx,97
2013,196403,Respiratory,295
2013,196403,Cardiovascular,992
2013,196403,Blood/Lymph Organs,67
2013,196403,Digestive,2001
2013,196403,Urinary,369
2013,196403,Male Reproductive Organs,1153
2013,196403,Female Reproductive Organs,441
2013,196403,OB Procedures,3585
2013,196403,Musculoskeletal,1877
2013,196403,Skin,443
2013,196403,Diagnostic/Therapeutic,2173
2013,196403,Other Interventions,30
2013,196405,Nervous System,134
2013,196405,Endocrine System,8
2013,196405,Eye,3
2013,196405,Ear,2
2013,196405,Nose/Mouth/Pharynx,11
2013,196405,Respiratory,231
2013,196405,Cardiovascular,896
2013,196405,Blood/Lymph Organs,11
2013,196405,Digestive,1523
2013,196405,Urinary,80
2013,196405,Male Reproductive Organs,73
2013,196405,Female Reproductive Organs,191
2013,196405,Musculoskeletal,568
2013,196405,Skin,152
2013,196405,Diagnostic/Therapeutic,864
2013,196405,Other Interventions,47
2013,201281,Nervous System,12
2013,201281,Respiratory,64
2013,201281,Cardiovascular,44
2013,201281,Blood/Lymph Organs,11
2013,201281,Digestive,465
2013,201281,Urinary,7
2013,201281,Male Reproductive Organs,1
2013,201281,Female Reproductive Organs,100
2013,201281,OB Procedures,1579
2013,201281,Musculoskeletal,118
2013,201281,Skin,80
2013,201281,Diagnostic/Therapeutic,1789
2013,204019,Nervous System,930
2013,204019,Endocrine System,20
2013,204019,Eye,19
2013,204019,Ear,44
2013,204019,Nose/Mouth/Pharynx,269
2013,204019,Respiratory,200
2013,204019,Cardiovascular,505
2013,204019,Blood/Lymph Organs,43
2013,204019,Digestive,1501
2013,204019,Urinary,154
2013,204019,Male Reproductive Organs,9
2013,204019,Female Reproductive Organs,38
2013,204019,Musculoskeletal,925
2013,204019,Skin,294
2013,204019,Diagnostic/Therapeutic,4074
2013,210992,Nervous System,46
2013,210992,Endocrine System,32
2013,210992,Eye,5
2013,210992,Nose/Mouth/Pharynx,25
2013,210992,Respiratory,96
2013,210992,Cardiovascular,328
2013,210992,Blood/Lymph Organs,18
2013,210992,Digestive,784
2013,210992,Urinary,134
2013,210992,Male Reproductive Organs,18
2013,210992,Female Reproductive Organs,31
2013,210992,Musculoskeletal,766
2013,210992,Skin,181
2013,210992,Diagnostic/Therapeutic,896
2013,210992,Other Interventions,32
2013,210993,Respiratory,1
2013,210993,Cardiovascular,47
2013,210993,Digestive,9
2013,210993,Male Reproductive Organs,1
2013,210993,Musculoskeletal,13
2013,210993,Skin,32
2013,210993,Diagnostic/Therapeutic,279
2013,211006,Nervous System,208
2013,211006,Endocrine System,7
2013,211006,Eye,10
2013,211006,Nose/Mouth/Pharynx,59
2013,211006,Respiratory,190
2013,211006,Cardiovascular,1059
2013,211006,Blood/Lymph Organs,21
2013,211006,Digestive,739
2013,211006,Urinary,126
2013,211006,Male Reproductive Organs,182
2013,211006,Female Reproductive Organs,78
2013,211006,OB Procedures,1335
2013,211006,Musculoskeletal,846
2013,211006,Skin,158
2013,211006,Diagnostic/Therapeutic,1423
2013,211006,Other Interventions,19
2013,214034,Nervous System,6
2013,214034,Endocrine System,1
2013,214034,Nose/Mouth/Pharynx,9
2013,214034,Respiratory,21
2013,214034,Cardiovascular,78
2013,214034,Blood/Lymph Organs,6
2013,214034,Digestive,197
2013,214034,Urinary,18
2013,214034,Male Reproductive Organs,3
2013,214034,Female Reproductive Organs,8
