Year,OSHPD ID,Admission_Source_Route,Count
2014,270744,Not Your Emergency Room (or No ER),5272
2014,270777,Your Emergency Room,545
2014,270777,Not Your Emergency Room (or No ER),1182
2014,270875,Your Emergency Room,5946
2014,270875,Not Your Emergency Room (or No ER),5490
2014,274043,Your Emergency Room,3482
2014,274043,Not Your Emergency Room (or No ER),6425
2014,281047,Your Emergency Room,4006
2014,281047,Not Your Emergency Room (or No ER),3365
2014,281078,Your Emergency Room,1113
2014,281078,Not Your Emergency Room (or No ER),4131
2014,291023,Your Emergency Room,4002
2014,291023,Not Your Emergency Room (or No ER),1343
2014,291053,Your Emergency Room,783
2014,291053,Not Your Emergency Room (or No ER),1238
2014,291053,Unknown,1
2014,300032,Your Emergency Room,5454
2014,300032,Not Your Emergency Room (or No ER),5974
2014,300225,Your Emergency Room,7143
2014,300225,Not Your Emergency Room (or No ER),6205
2014,301098,Your Emergency Room,8045
2014,301098,Not Your Emergency Room (or No ER),5244
2014,301098,Unknown,6
2014,301127,Not Your Emergency Room (or No ER),713
2014,301140,Your Emergency Room,1053
2014,301140,Not Your Emergency Room (or No ER),1140
2014,301155,Not Your Emergency Room (or No ER),3659
2014,301175,Your Emergency Room,9944
2014,301175,Not Your Emergency Room (or No ER),11776
2014,301188,Your Emergency Room,2324
2014,301188,Not Your Emergency Room (or No ER),4572
2014,301205,Your Emergency Room,14285
2014,301205,Not Your Emergency Room (or No ER),16541
2014,301205,Unknown,1
2014,301209,Not Your Emergency Room (or No ER),301
2014,301234,Your Emergency Room,3202
2014,301234,Not Your Emergency Room (or No ER),895
2014,301248,Your Emergency Room,5783
2014,301248,Not Your Emergency Room (or No ER),5107
2014,301258,Your Emergency Room,1857
2014,301258,Not Your Emergency Room (or No ER),2382
2014,301262,Your Emergency Room,10379
2014,301262,Not Your Emergency Room (or No ER),8289
2014,301279,Your Emergency Room,9919
2014,301279,Not Your Emergency Room (or No ER),11030
2014,301279,Unknown,1
2014,301283,Your Emergency Room,3682
2014,301283,Not Your Emergency Room (or No ER),3818
2014,301297,Your Emergency Room,2349
2014,301297,Not Your Emergency Room (or No ER),818
2014,301304,Not Your Emergency Room (or No ER),887
2014,301317,Your Emergency Room,8902
2014,301317,Not Your Emergency Room (or No ER),8013
2014,301317,Unknown,1
2014,301337,Your Emergency Room,3241
2014,301337,Not Your Emergency Room (or No ER),803
2014,301340,Your Emergency Room,9696
2014,301340,Not Your Emergency Room (or No ER),15092
2014,301342,Your Emergency Room,7419
2014,301342,Not Your Emergency Room (or No ER),7921
2014,301357,Not Your Emergency Room (or No ER),14
2014,301379,Your Emergency Room,5677
2014,301379,Not Your Emergency Room (or No ER),233
2014,301380,Not Your Emergency Room (or No ER),988
2014,301566,Your Emergency Room,3879
2014,301566,Not Your Emergency Room (or No ER),4970
2014,304079,Not Your Emergency Room (or No ER),1265
2014,304113,Your Emergency Room,1182
2014,304113,Not Your Emergency Room (or No ER),810
2014,304159,Not Your Emergency Room (or No ER),132
2014,304409,Your Emergency Room,12234
2014,304409,Not Your Emergency Room (or No ER),17991
2014,304460,Your Emergency Room,13
2014,304460,Not Your Emergency Room (or No ER),4338
2014,310791,Your Emergency Room,2513
2014,310791,Not Your Emergency Room (or No ER),838
2014,311000,Your Emergency Room,11753
2014,311000,Not Your Emergency Room (or No ER),10094
2014,314024,Your Emergency Room,7472
2014,314024,Not Your Emergency Room (or No ER),15212
2014,314029,Not Your Emergency Room (or No ER),534
2014,320859,Your Emergency Room,201
2014,320859,Not Your Emergency Room (or No ER),40
2014,320986,Your Emergency Room,256
2014,320986,Not Your Emergency Room (or No ER),184
2014,321016,Your Emergency Room,168
2014,321016,Not Your Emergency Room (or No ER),35
2014,330120,Not Your Emergency Room (or No ER),938
2014,331152,Your Emergency Room,5335
2014,331152,Not Your Emergency Room (or No ER),4131
2014,331164,Your Emergency Room,10659
2014,331164,Not Your Emergency Room (or No ER),11232
2014,331168,Your Emergency Room,13345
2014,331168,Not Your Emergency Room (or No ER),4711
2014,331194,Your Emergency Room,7433
2014,331194,Not Your Emergency Room (or No ER),4781
2014,331194,Unknown,18
2014,331216,Your Emergency Room,3961
2014,331216,Not Your Emergency Room (or No ER),6003
2014,331226,Not Your Emergency Room (or No ER),1126
2014,331288,Your Emergency Room,636
2014,331288,Not Your Emergency Room (or No ER),515
2014,331293,Your Emergency Room,5554
2014,331293,Not Your Emergency Room (or No ER),6604
2014,331312,Your Emergency Room,16743
2014,331312,Not Your Emergency Room (or No ER),8265
2014,331326,Your Emergency Room,3055
2014,331326,Not Your Emergency Room (or No ER),1078
2014,331326,Unknown,13
2014,332172,Not Your Emergency Room (or No ER),419
2014,334018,Your Emergency Room,2468
2014,334018,Not Your Emergency Room (or No ER),491
2014,334018,Unknown,9
2014,334025,Your Emergency Room,4444
2014,334025,Not Your Emergency Room (or No ER),9923
2014,334048,Your Emergency Room,2070
2014,334048,Not Your Emergency Room (or No ER),3119
2014,334068,Your Emergency Room,9261
2014,334068,Not Your Emergency Room (or No ER),8268
2014,334457,Not Your Emergency Room (or No ER),927
2014,334487,Your Emergency Room,10834
2014,334487,Not Your Emergency Room (or No ER),10220
2014,334564,Your Emergency Room,3515
2014,334564,Not Your Emergency Room (or No ER),261
2014,334589,Your Emergency Room,6036
2014,334589,Not Your Emergency Room (or No ER),3918
2014,34002,Your Emergency Room,1826
2014,34002,Not Your Emergency Room (or No ER),882
2014,340913,Your Emergency Room,5384
2014,340913,Not Your Emergency Room (or No ER),3988
2014,340947,Your Emergency Room,7241
2014,340947,Not Your Emergency Room (or No ER),10730
2014,340950,Your Emergency Room,16959
2014,340950,Not Your Emergency Room (or No ER),8247
2014,340951,Your Emergency Room,7224
2014,340951,Not Your Emergency Room (or No ER),5819
2014,341006,Your Emergency Room,17013
2014,341006,Not Your Emergency Room (or No ER),13810
2014,341051,Your Emergency Room,7050
2014,341051,Not Your Emergency Room (or No ER),4461
2014,341052,Your Emergency Room,4634
2014,341052,Not Your Emergency Room (or No ER),16619
2014,342344,Your Emergency Room,7665
2014,342344,Not Your Emergency Room (or No ER),7925
2014,342392,Not Your Emergency Room (or No ER),5128
2014,344011,Not Your Emergency Room (or No ER),527
2014,344017,Not Your Emergency Room (or No ER),3185
2014,344021,Not Your Emergency Room (or No ER),4153
2014,344029,Your Emergency Room,4431
2014,344029,Not Your Emergency Room (or No ER),2744
2014,344035,Not Your Emergency Room (or No ER),410
2014,344114,Not Your Emergency Room (or No ER),1202
2014,344170,Not Your Emergency Room (or No ER),733
2014,344188,Not Your Emergency Room (or No ER),496
2014,350784,Your Emergency Room,1415
2014,350784,Not Your Emergency Room (or No ER),1317
2014,361110,Your Emergency Room,172
2014,361110,Not Your Emergency Room (or No ER),9
2014,361144,Your Emergency Room,5092
2014,361144,Not Your Emergency Room (or No ER),52
2014,361166,Your Emergency Room,2392
2014,361166,Not Your Emergency Room (or No ER),2208
2014,361223,Your Emergency Room,13615
2014,361223,Not Your Emergency Room (or No ER),20047
2014,361246,Your Emergency Room,15243
2014,361246,Not Your Emergency Room (or No ER),16525
2014,361266,Your Emergency Room,115
2014,361266,Not Your Emergency Room (or No ER),204
2014,361274,Not Your Emergency Room (or No ER),917
2014,361308,Your Emergency Room,5624
2014,361308,Not Your Emergency Room (or No ER),9375
2014,361318,Your Emergency Room,10758
2014,361318,Not Your Emergency Room (or No ER),6736
2014,361318,Unknown,3
2014,361323,Your Emergency Room,6305
2014,361323,Not Your Emergency Room (or No ER),7893
2014,361339,Your Emergency Room,9315
2014,361339,Not Your Emergency Room (or No ER),8006
2014,361343,Your Emergency Room,11529
2014,361343,Not Your Emergency Room (or No ER),6457
2014,361370,Your Emergency Room,3821
2014,361370,Not Your Emergency Room (or No ER),3603
2014,361458,Your Emergency Room,574
2014,40937,Your Emergency Room,9753
2014,361458,Not Your Emergency Room (or No ER),34
2014,362041,Your Emergency Room,2216
2014,362041,Not Your Emergency Room (or No ER),1466
2014,364014,Not Your Emergency Room (or No ER),4444
2014,364050,Not Your Emergency Room (or No ER),5860
2014,364121,Not Your Emergency Room (or No ER),1180
2014,364144,Your Emergency Room,8218
2014,364144,Not Your Emergency Room (or No ER),2436
2014,364188,Not Your Emergency Room (or No ER),729
2014,364231,Your Emergency Room,17154
2014,364231,Not Your Emergency Room (or No ER),6534
2014,364430,Your Emergency Room,1670
2014,364430,Not Your Emergency Room (or No ER),920
2014,364451,Not Your Emergency Room (or No ER),42
2014,370652,Your Emergency Room,4787
2014,370652,Not Your Emergency Room (or No ER),1569
2014,370652,Unknown,3
2014,370673,Your Emergency Room,7661
2014,370673,Not Your Emergency Room (or No ER),11584
2014,370689,Your Emergency Room,945
2014,370689,Not Your Emergency Room (or No ER),1264
2014,370694,Your Emergency Room,12704
2014,370694,Not Your Emergency Room (or No ER),6051
2014,370695,Your Emergency Room,1
2014,370695,Not Your Emergency Room (or No ER),20892
2014,370705,Your Emergency Room,524
2014,370705,Not Your Emergency Room (or No ER),1291
2014,370714,Your Emergency Room,20930
2014,370714,Not Your Emergency Room (or No ER),11046
2014,370721,Not Your Emergency Room (or No ER),620
2014,370730,Your Emergency Room,12530
2014,370730,Not Your Emergency Room (or No ER),14246
2014,370744,Your Emergency Room,21612
2014,370744,Not Your Emergency Room (or No ER),13771
2014,370745,Not Your Emergency Room (or No ER),5437
2014,370749,Not Your Emergency Room (or No ER),2247
2014,370755,Your Emergency Room,14615
2014,370755,Not Your Emergency Room (or No ER),12420
2014,370759,Your Emergency Room,3629
2014,370759,Not Your Emergency Room (or No ER),3124
2014,370771,Your Emergency Room,7255
2014,370771,Not Your Emergency Room (or No ER),12040
2014,370780,Your Emergency Room,9662
2014,370780,Not Your Emergency Room (or No ER),8256
2014,370780,Unknown,4
2014,370782,Your Emergency Room,14668
2014,370782,Not Your Emergency Room (or No ER),14439
2014,370787,Not Your Emergency Room (or No ER),454
2014,370875,Your Emergency Room,9995
2014,370875,Not Your Emergency Room (or No ER),7575
2014,370977,Your Emergency Room,3663
2014,370977,Not Your Emergency Room (or No ER),4465
2014,371256,Not Your Emergency Room (or No ER),9126
2014,371394,Your Emergency Room,6290
2014,371394,Not Your Emergency Room (or No ER),6213
2014,374024,Not Your Emergency Room (or No ER),3233
2014,374049,Not Your Emergency Room (or No ER),261
2014,374055,Not Your Emergency Room (or No ER),2629
2014,374094,Not Your Emergency Room (or No ER),943
2014,380842,Not Your Emergency Room (or No ER),1434
2014,380857,Your Emergency Room,4496
2014,380857,Not Your Emergency Room (or No ER),10006
2014,380865,Not Your Emergency Room (or No ER),1023
2014,380868,Not Your Emergency Room (or No ER),666
2014,380929,Your Emergency Room,8025
2014,380929,Not Your Emergency Room (or No ER),17698
2014,380929,Unknown,8
2014,380933,Your Emergency Room,1633
2014,380933,Not Your Emergency Room (or No ER),2673
2014,380939,Your Emergency Room,10643
2014,380939,Not Your Emergency Room (or No ER),6706
2014,380960,Your Emergency Room,3461
2014,380960,Not Your Emergency Room (or No ER),2459
2014,380964,Your Emergency Room,1950
2014,380964,Not Your Emergency Room (or No ER),2806
2014,380965,Your Emergency Room,2533
2014,380965,Not Your Emergency Room (or No ER),2778
2014,381154,Your Emergency Room,9201
2014,381154,Not Your Emergency Room (or No ER),21793
2014,382715,Your Emergency Room,1338
2014,382715,Not Your Emergency Room (or No ER),434
2014,390846,Your Emergency Room,4605
2014,390846,Not Your Emergency Room (or No ER),4337
2014,390923,Your Emergency Room,5453
2014,390923,Not Your Emergency Room (or No ER),2601
2014,391010,Your Emergency Room,4713
2014,391010,Not Your Emergency Room (or No ER),6056
2014,391042,Your Emergency Room,9825
2014,391042,Not Your Emergency Room (or No ER),7789
2014,391056,Your Emergency Room,2760
2014,391056,Not Your Emergency Room (or No ER),1914
2014,392232,Not Your Emergency Room (or No ER),1878
2014,392287,Your Emergency Room,2278
2014,392287,Not Your Emergency Room (or No ER),2031
2014,394003,Not Your Emergency Room (or No ER),574
2014,394009,Your Emergency Room,4635
2014,394009,Not Your Emergency Room (or No ER),7655
2014,400466,Your Emergency Room,1733
2014,400466,Not Your Emergency Room (or No ER),1044
2014,400480,Your Emergency Room,2217
2014,400480,Not Your Emergency Room (or No ER),2390
2014,400524,Your Emergency Room,2323
2014,400524,Not Your Emergency Room (or No ER),3906
2014,400548,Your Emergency Room,3181
2014,400548,Not Your Emergency Room (or No ER),1921
2014,404046,Not Your Emergency Room (or No ER),1180
2014,40802,Your Emergency Room,628
2014,40802,Not Your Emergency Room (or No ER),145
2014,40875,Your Emergency Room,3314
2014,40875,Not Your Emergency Room (or No ER),2310
2014,40875,Unknown,2
2014,40937,Not Your Emergency Room (or No ER),1683
2014,40962,Your Emergency Room,10151
2014,40962,Not Your Emergency Room (or No ER),6780
2014,410782,Your Emergency Room,3014
2014,410782,Not Your Emergency Room (or No ER),755
2014,410804,Your Emergency Room,2900
2014,410804,Not Your Emergency Room (or No ER),5813
2014,410806,Your Emergency Room,3610
2014,410806,Not Your Emergency Room (or No ER),1673
2014,410817,Your Emergency Room,4666
2014,410817,Not Your Emergency Room (or No ER),2336
2014,410828,Your Emergency Room,1
2014,410828,Not Your Emergency Room (or No ER),64
2014,410852,Your Emergency Room,7658
2014,410852,Not Your Emergency Room (or No ER),7798
2014,410852,Unknown,4
2014,410891,Your Emergency Room,2219
2014,410891,Not Your Emergency Room (or No ER),4699
2014,414018,Not Your Emergency Room (or No ER),191
2014,420483,Your Emergency Room,592
2014,420483,Not Your Emergency Room (or No ER),1009
2014,420491,Your Emergency Room,1509
2014,420491,Not Your Emergency Room (or No ER),1597
2014,420491,Unknown,1
2014,420493,Your Emergency Room,6222
2014,420493,Not Your Emergency Room (or No ER),8144
2014,420514,Your Emergency Room,8410
2014,420514,Not Your Emergency Room (or No ER),11875
2014,420522,Your Emergency Room,179
2014,420522,Not Your Emergency Room (or No ER),43
2014,424002,Not Your Emergency Room (or No ER),336
2014,430705,Your Emergency Room,11301
2014,430705,Not Your Emergency Room (or No ER),1104
2014,430705,Unknown,34
2014,430763,Your Emergency Room,8014
2014,430763,Not Your Emergency Room (or No ER),15830
2014,430779,Your Emergency Room,9967
2014,430779,Not Your Emergency Room (or No ER),9597
2014,430837,Your Emergency Room,5806
2014,430837,Not Your Emergency Room (or No ER),7781
2014,430883,Your Emergency Room,13148
2014,430883,Not Your Emergency Room (or No ER),12888
2014,430905,Your Emergency Room,10753
2014,430905,Not Your Emergency Room (or No ER),14171
2014,430905,Unknown,5
2014,431506,Your Emergency Room,5799
2014,431506,Not Your Emergency Room (or No ER),7089
