Year,OSHPD ID,Principal Injury Group,Count
2014,190708,Late Effects of Injury,46
2014,190712,Misadventures/Complications,17
2014,190712,Accidental Falls,1
2014,190712,Other Accidents,2
2014,190712,Late Effects of Injury,7
2014,190754,Rail & Motor Vehicles,396
2014,190754,Other Vehicle/Transport,18
2014,190754,Accidental Poisoning,26
2014,190754,Misadventures/Complications,727
2014,190754,Accidental Falls,476
2014,190754,Fire Accidents,2
2014,190754,Natural/Environment,27
2014,190754,Submersion/Suffocation/Foreign Body,17
2014,190754,Other Accidents,202
2014,190754,Adverse Effects of Drugs,460
2014,190754,Self-Inflicted,148
2014,190754,Inflicted by Others,337
2014,190754,Undetermined,16
2014,190754,Late Effects of Injury,125
2014,190756,Rail & Motor Vehicles,49
2014,190756,Other Vehicle/Transport,24
2014,190756,Accidental Poisoning,18
2014,190756,Misadventures/Complications,919
2014,190756,Accidental Falls,566
2014,190756,Fire Accidents,4
2014,190756,Natural/Environment,22
2014,190756,Submersion/Suffocation/Foreign Body,27
2014,190756,Other Accidents,100
2014,190756,Adverse Effects of Drugs,487
2014,190756,Self-Inflicted,16
2014,190756,Inflicted by Others,10
2014,190756,Undetermined,7
2014,190756,Late Effects of Injury,20
2014,190758,Rail & Motor Vehicles,45
2014,190758,Other Vehicle/Transport,11
2014,190758,Accidental Poisoning,32
2014,190758,Misadventures/Complications,692
2014,190758,Accidental Falls,681
2014,190758,Fire Accidents,3
2014,190758,Natural/Environment,25
2014,190758,Submersion/Suffocation/Foreign Body,20
2014,190758,Other Accidents,118
2014,190758,Adverse Effects of Drugs,536
2014,190758,Self-Inflicted,35
2014,190758,Inflicted by Others,14
2014,190758,Undetermined,27
2014,190758,Late Effects of Injury,20
2014,190762,Rail & Motor Vehicles,11
2014,190762,Other Vehicle/Transport,1
2014,190762,Accidental Poisoning,9
2014,190762,Misadventures/Complications,1188
2014,190762,Accidental Falls,277
2014,190762,Fire Accidents,1
2014,190762,Natural/Environment,8
2014,190762,Submersion/Suffocation/Foreign Body,12
2014,190762,Other Accidents,49
2014,190762,Adverse Effects of Drugs,309
2014,190762,Self-Inflicted,3
2014,190762,Inflicted by Others,6
2014,190762,Undetermined,2
2014,190762,Late Effects of Injury,19
2014,190766,Rail & Motor Vehicles,6
2014,190766,Other Vehicle/Transport,2
2014,190766,Accidental Poisoning,27
2014,190766,Misadventures/Complications,142
2014,190766,Accidental Falls,108
2014,190766,Natural/Environment,10
2014,190766,Submersion/Suffocation/Foreign Body,29
2014,190766,Other Accidents,60
2014,190766,Adverse Effects of Drugs,127
2014,190766,Self-Inflicted,19
2014,190766,Inflicted by Others,4
2014,190766,Undetermined,8
2014,190766,Late Effects of Injury,15
2014,190784,Rail & Motor Vehicles,1
2014,190784,Accidental Poisoning,1
2014,190784,Misadventures/Complications,55
2014,190784,Accidental Falls,34
2014,190784,Other Accidents,4
2014,190784,Adverse Effects of Drugs,14
2014,190784,Late Effects of Injury,1
2014,190796,Rail & Motor Vehicles,325
2014,190796,Other Vehicle/Transport,48
2014,190796,Accidental Poisoning,65
2014,190796,Misadventures/Complications,3343
2014,190796,Accidental Falls,464
2014,190796,Fire Accidents,1
2014,190796,Natural/Environment,20
2014,190796,Submersion/Suffocation/Foreign Body,45
2014,190796,Other Accidents,175
2014,190796,Adverse Effects of Drugs,1404
2014,190796,Self-Inflicted,74
2014,190796,Inflicted by Others,76
2014,190796,Undetermined,12
2014,190796,War,1
2014,190796,Late Effects of Injury,69
2014,190812,Rail & Motor Vehicles,22
2014,190812,Other Vehicle/Transport,3
2014,190812,Accidental Poisoning,38
2014,190812,Misadventures/Complications,627
2014,190812,Accidental Falls,342
2014,190812,Fire Accidents,1
2014,190812,Natural/Environment,21
2014,190812,Submersion/Suffocation/Foreign Body,40
2014,190812,Other Accidents,140
2014,190812,Adverse Effects of Drugs,363
2014,190812,Self-Inflicted,38
2014,190812,Inflicted by Others,15
2014,190812,Undetermined,11
2014,190812,Late Effects of Injury,46
2014,190818,Rail & Motor Vehicles,6
2014,190818,Other Vehicle/Transport,6
2014,190818,Accidental Poisoning,29
2014,190818,Misadventures/Complications,152
2014,190818,Accidental Falls,288
2014,190818,Natural/Environment,7
2014,190818,Submersion/Suffocation/Foreign Body,8
2014,190818,Other Accidents,63
2014,190818,Adverse Effects of Drugs,148
2014,190818,Self-Inflicted,22
2014,190818,Inflicted by Others,6
2014,190818,Undetermined,3
2014,190818,Late Effects of Injury,3
2014,190857,Rail & Motor Vehicles,1
2014,190857,Misadventures/Complications,6
2014,190857,Accidental Falls,1
2014,190857,Other Accidents,18
2014,190859,Rail & Motor Vehicles,24
2014,190859,Other Vehicle/Transport,6
2014,190859,Accidental Poisoning,28
2014,190859,Misadventures/Complications,444
2014,190859,Accidental Falls,431
2014,190859,Fire Accidents,64
2014,190859,Natural/Environment,17
2014,190859,Submersion/Suffocation/Foreign Body,23
2014,190859,Other Accidents,298
2014,190859,Adverse Effects of Drugs,263
2014,190859,Self-Inflicted,33
2014,190859,Inflicted by Others,4
2014,190859,Undetermined,25
2014,190859,Late Effects of Injury,24
2014,190878,Rail & Motor Vehicles,14
2014,190878,Other Vehicle/Transport,10
2014,190878,Accidental Poisoning,76
2014,190878,Misadventures/Complications,1118
2014,190878,Accidental Falls,385
2014,190878,Fire Accidents,1
2014,190878,Natural/Environment,16
2014,190878,Submersion/Suffocation/Foreign Body,32
2014,190878,Other Accidents,146
2014,190878,Adverse Effects of Drugs,564
2014,190878,Self-Inflicted,115
2014,190878,Inflicted by Others,29
2014,190878,Undetermined,26
2014,190878,War,1
2014,190878,Late Effects of Injury,77
2014,190883,Rail & Motor Vehicles,20
2014,190883,Other Vehicle/Transport,4
2014,190883,Accidental Poisoning,24
2014,190883,Misadventures/Complications,379
2014,190883,Accidental Falls,225
2014,190883,Fire Accidents,3
2014,190883,Natural/Environment,14
2014,190883,Submersion/Suffocation/Foreign Body,14
2014,190883,Other Accidents,69
2014,190883,Adverse Effects of Drugs,232
2014,190883,Self-Inflicted,31
2014,190883,Inflicted by Others,6
2014,190883,Undetermined,5
2014,190883,Late Effects of Injury,35
2014,190930,Rail & Motor Vehicles,1
2014,190930,Accidental Poisoning,5
2014,190930,Misadventures/Complications,15
2014,190930,Accidental Falls,38
2014,190930,Fire Accidents,1
2014,190930,Natural/Environment,3
2014,190930,Submersion/Suffocation/Foreign Body,6
2014,190930,Other Accidents,31
2014,190930,Adverse Effects of Drugs,71
2014,190930,Self-Inflicted,113
2014,190930,Inflicted by Others,8
2014,190930,Undetermined,3
2014,190930,Late Effects of Injury,11
2014,190949,Rail & Motor Vehicles,307
2014,190949,Other Vehicle/Transport,42
2014,190949,Accidental Poisoning,69
2014,190949,Misadventures/Complications,592
2014,190949,Accidental Falls,700
2014,190949,Fire Accidents,2
2014,190949,Natural/Environment,39
2014,190949,Submersion/Suffocation/Foreign Body,30
2014,190949,Other Accidents,256
2014,190949,Adverse Effects of Drugs,559
2014,190949,Self-Inflicted,203
2014,190949,Inflicted by Others,56
2014,190949,Undetermined,31
2014,190949,Late Effects of Injury,41
2014,191216,Accidental Poisoning,1
2014,191216,Misadventures/Complications,176
2014,191216,Accidental Falls,13
2014,191216,Submersion/Suffocation/Foreign Body,1
2014,191216,Other Accidents,9
2014,191216,Adverse Effects of Drugs,397
2014,191216,Late Effects of Injury,1
2014,191227,Rail & Motor Vehicles,630
2014,191227,Other Vehicle/Transport,61
2014,191227,Accidental Poisoning,90
2014,191227,Misadventures/Complications,1326
2014,191227,Accidental Falls,776
2014,191227,Fire Accidents,3
2014,191227,Natural/Environment,36
2014,191227,Submersion/Suffocation/Foreign Body,43
2014,191227,Other Accidents,371
2014,191227,Adverse Effects of Drugs,592
2014,191227,Self-Inflicted,88
2014,191227,Inflicted by Others,431
2014,191227,Undetermined,28
2014,191227,Late Effects of Injury,186
2014,191228,Rail & Motor Vehicles,971
2014,191228,Other Vehicle/Transport,126
2014,191228,Accidental Poisoning,164
2014,191228,Misadventures/Complications,1308
2014,191228,Accidental Falls,1472
2014,191228,Fire Accidents,80
2014,191228,Natural/Environment,98
2014,191228,Submersion/Suffocation/Foreign Body,132
2014,191228,Other Accidents,893
2014,191228,Adverse Effects of Drugs,837
2014,191228,Self-Inflicted,260
2014,191228,Inflicted by Others,751
2014,191228,Undetermined,78
2014,191228,War,1
2014,191228,Late Effects of Injury,261
2014,191231,Rail & Motor Vehicles,18
2014,191231,Other Vehicle/Transport,7
2014,191231,Accidental Poisoning,46
2014,240924,Self-Inflicted,7
2014,191231,Misadventures/Complications,582
2014,191231,Accidental Falls,106
2014,191231,Natural/Environment,21
2014,191231,Submersion/Suffocation/Foreign Body,15
2014,191231,Other Accidents,97
2014,191231,Adverse Effects of Drugs,565
2014,191231,Self-Inflicted,38
2014,191231,Inflicted by Others,18
2014,191231,Undetermined,12
2014,191231,Late Effects of Injury,40
2014,191306,Rail & Motor Vehicles,2
2014,191306,Other Vehicle/Transport,1
2014,191306,Misadventures/Complications,240
2014,191306,Accidental Falls,29
2014,191306,Fire Accidents,1
2014,191306,Submersion/Suffocation/Foreign Body,1
2014,191306,Other Accidents,10
2014,191306,Adverse Effects of Drugs,133
2014,191306,Self-Inflicted,1
2014,191306,Inflicted by Others,1
2014,191306,Undetermined,10
2014,191306,Late Effects of Injury,392
2014,191450,Rail & Motor Vehicles,13
2014,191450,Other Vehicle/Transport,5
2014,191450,Accidental Poisoning,39
2014,191450,Misadventures/Complications,621
2014,191450,Accidental Falls,371
2014,191450,Fire Accidents,1
2014,191450,Natural/Environment,27
2014,191450,Submersion/Suffocation/Foreign Body,21
2014,191450,Other Accidents,106
2014,191450,Adverse Effects of Drugs,511
2014,191450,Self-Inflicted,18
2014,191450,Inflicted by Others,8
2014,191450,Undetermined,7
2014,191450,Late Effects of Injury,20
2014,194219,Rail & Motor Vehicles,20
2014,194219,Other Vehicle/Transport,9
2014,194219,Accidental Poisoning,11
2014,194219,Misadventures/Complications,2415
2014,194219,Accidental Falls,207
2014,194219,Natural/Environment,2
2014,194219,Submersion/Suffocation/Foreign Body,24
2014,194219,Other Accidents,118
2014,194219,Adverse Effects of Drugs,595
2014,194219,Self-Inflicted,5
2014,194219,Inflicted by Others,6
2014,194219,Late Effects of Injury,45
2014,196035,Rail & Motor Vehicles,54
2014,196035,Other Vehicle/Transport,7
2014,196035,Accidental Poisoning,28
2014,196035,Misadventures/Complications,617
2014,196035,Accidental Falls,395
2014,196035,Fire Accidents,1
2014,196035,Natural/Environment,17
2014,196035,Submersion/Suffocation/Foreign Body,13
2014,196035,Other Accidents,98
2014,196035,Adverse Effects of Drugs,541
2014,196035,Self-Inflicted,29
2014,196035,Inflicted by Others,10
2014,196035,Undetermined,10
2014,196035,Late Effects of Injury,14
2014,196168,Rail & Motor Vehicles,85
2014,196168,Other Vehicle/Transport,24
2014,196168,Accidental Poisoning,51
2014,196168,Misadventures/Complications,309
2014,196168,Accidental Falls,298
2014,196168,Natural/Environment,28
2014,196168,Submersion/Suffocation/Foreign Body,123
2014,196168,Other Accidents,120
2014,196168,Adverse Effects of Drugs,350
2014,196168,Self-Inflicted,52
2014,196168,Inflicted by Others,22
2014,301140,Accidental Falls,66
2014,196168,Undetermined,14
2014,196168,Late Effects of Injury,12
2014,196403,Rail & Motor Vehicles,20
2014,196403,Other Vehicle/Transport,8
2014,196403,Accidental Poisoning,47
2014,196403,Misadventures/Complications,941
2014,196403,Accidental Falls,458
2014,196403,Fire Accidents,4
2014,196403,Natural/Environment,25
2014,196403,Submersion/Suffocation/Foreign Body,21
2014,196403,Other Accidents,207
2014,196403,Adverse Effects of Drugs,944
2014,196403,Self-Inflicted,31
2014,196403,Inflicted by Others,11
2014,196403,Undetermined,9
2014,196403,Late Effects of Injury,30
2014,196404,Accidental Falls,8
2014,196404,Other Accidents,2
2014,196404,Adverse Effects of Drugs,3
2014,196405,Rail & Motor Vehicles,37
2014,196405,Other Vehicle/Transport,11
2014,196405,Accidental Poisoning,77
2014,196405,Misadventures/Complications,478
2014,196405,Accidental Falls,319
2014,196405,Fire Accidents,2
2014,196405,Natural/Environment,15
2014,196405,Submersion/Suffocation/Foreign Body,43
2014,196405,Other Accidents,76
2014,196405,Adverse Effects of Drugs,345
2014,196405,Self-Inflicted,40
2014,196405,Inflicted by Others,19
2014,196405,Undetermined,10
2014,196405,Late Effects of Injury,43
2014,201281,Rail & Motor Vehicles,9
2014,201281,Accidental Poisoning,24
2014,201281,Misadventures/Complications,84
2014,201281,Accidental Falls,83
2014,201281,Natural/Environment,7
2014,201281,Submersion/Suffocation/Foreign Body,1
2014,201281,Other Accidents,38
2014,201281,Adverse Effects of Drugs,139
2014,201281,Self-Inflicted,17
2014,201281,Inflicted by Others,6
2014,201281,Undetermined,3
2014,201281,Late Effects of Injury,7
2014,204019,Rail & Motor Vehicles,22
2014,204019,Other Vehicle/Transport,18
2014,204019,Accidental Poisoning,143
2014,204019,Misadventures/Complications,713
2014,204019,Accidental Falls,231
2014,204019,Natural/Environment,55
2014,204019,Submersion/Suffocation/Foreign Body,60
2014,204019,Other Accidents,101
2014,204019,Adverse Effects of Drugs,715
2014,204019,Self-Inflicted,29
2014,204019,Inflicted by Others,27
2014,204019,Undetermined,8
2014,204019,Late Effects of Injury,43
2014,210992,Rail & Motor Vehicles,14
2014,210992,Other Vehicle/Transport,18
2014,210992,Accidental Poisoning,11
2014,210992,Misadventures/Complications,370
2014,210992,Accidental Falls,266
2014,210992,Fire Accidents,2
2014,210992,Natural/Environment,7
2014,210992,Submersion/Suffocation/Foreign Body,18
2014,210992,Other Accidents,95
2014,210992,Adverse Effects of Drugs,307
2014,210992,Self-Inflicted,15
2014,210992,Inflicted by Others,2
2014,210992,Late Effects of Injury,36
2014,210993,Rail & Motor Vehicles,3
2014,210993,Accidental Poisoning,3
2014,210993,Misadventures/Complications,147
2014,210993,Accidental Falls,9
2014,210993,Other Accidents,30
2014,210993,Adverse Effects of Drugs,45
2014,210993,Late Effects of Injury,40
2014,211006,Rail & Motor Vehicles,80
2014,211006,Other Vehicle/Transport,47
2014,211006,Accidental Poisoning,31
2014,211006,Misadventures/Complications,327
2014,211006,Accidental Falls,533
2014,211006,Fire Accidents,2
2014,211006,Natural/Environment,18
2014,211006,Submersion/Suffocation/Foreign Body,16
2014,211006,Other Accidents,100
2014,211006,Adverse Effects of Drugs,318
2014,211006,Self-Inflicted,66
2014,211006,Inflicted by Others,18
2014,211006,Undetermined,10
2014,211006,Late Effects of Injury,9
2014,214034,Rail & Motor Vehicles,5
2014,214034,Other Vehicle/Transport,2
2014,214034,Accidental Poisoning,10
2014,214034,Misadventures/Complications,54
2014,214034,Accidental Falls,93
2014,214034,Natural/Environment,1
2014,214034,Submersion/Suffocation/Foreign Body,3
2014,214034,Other Accidents,22
2014,214034,Adverse Effects of Drugs,64
2014,214034,Self-Inflicted,5
2014,214034,Inflicted by Others,4
2014,214034,Late Effects of Injury,4
2014,220733,Accidental Poisoning,1
2014,220733,Misadventures/Complications,5
2014,220733,Accidental Falls,12
2014,220733,Natural/Environment,2
2014,220733,Other Accidents,2
2014,220733,Adverse Effects of Drugs,18
2014,230949,Rail & Motor Vehicles,35
2014,230949,Other Vehicle/Transport,13
2014,230949,Accidental Poisoning,13
2014,230949,Misadventures/Complications,125
2014,230949,Accidental Falls,203
2014,230949,Natural/Environment,13
2014,230949,Other Accidents,72
2014,230949,Adverse Effects of Drugs,105
2014,230949,Self-Inflicted,9
2014,230949,Inflicted by Others,4
2014,230949,Undetermined,6
2014,230949,Late Effects of Injury,13
2014,231013,Rail & Motor Vehicles,2
2014,231013,Other Vehicle/Transport,3
2014,231013,Accidental Poisoning,10
2014,231013,Misadventures/Complications,57
2014,231013,Accidental Falls,50
2014,231013,Fire Accidents,1
2014,231013,Natural/Environment,5
