Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Principal_Procedure_Group,Count
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Female Reproductive Organs,29
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,OB Procedures,966
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Musculoskeletal,106
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Skin,101
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Diagnostic/Therapeutic,1002
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Nervous System,463
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Endocrine System,33
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Eye,34
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Ear,10
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Nose/Mouth/Pharynx,85
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Respiratory,228
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Cardiovascular,1885
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Blood/Lymph Organs,25
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Digestive,1517
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Urinary,153
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Male Reproductive Organs,1049
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Female Reproductive Organs,626
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,OB Procedures,3836
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Musculoskeletal,1832
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Skin,500
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Diagnostic/Therapeutic,2117
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Other Interventions,96
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Nervous System,252
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Endocrine System,23
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Eye,13
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Ear,6
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Nose/Mouth/Pharynx,25
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Respiratory,282
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Cardiovascular,1552
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Blood/Lymph Organs,40
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Digestive,1224
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Urinary,201
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Male Reproductive Organs,81
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Female Reproductive Organs,195
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,OB Procedures,2552
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Musculoskeletal,1380
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Skin,203
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Diagnostic/Therapeutic,1951
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Other Interventions,50
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Nervous System,957
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Endocrine System,128
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Eye,143
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Ear,33
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Nose/Mouth/Pharynx,268
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Respiratory,622
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Cardiovascular,2907
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Blood/Lymph Organs,302
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Digestive,2758
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Urinary,546
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Male Reproductive Organs,167
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Female Reproductive Organs,392
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,OB Procedures,2387
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Musculoskeletal,2342
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Skin,1335
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Diagnostic/Therapeutic,2791
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Other Interventions,168
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Respiratory,20
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Cardiovascular,50
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Digestive,26
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Female Reproductive Organs,9
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Musculoskeletal,18
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Skin,56
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Diagnostic/Therapeutic,155
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Nervous System,160
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Endocrine System,41
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Eye,23
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Ear,2
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Nose/Mouth/Pharynx,31
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Respiratory,306
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Cardiovascular,1723
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Blood/Lymph Organs,37
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Digestive,1452
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Urinary,96
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Male Reproductive Organs,62
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Female Reproductive Organs,313
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,OB Procedures,2673
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Musculoskeletal,592
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Skin,232
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Diagnostic/Therapeutic,3771
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Other Interventions,50
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Nervous System,39
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Endocrine System,19
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Eye,3
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Ear,2
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Nose/Mouth/Pharynx,16
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Respiratory,71
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Cardiovascular,354
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Blood/Lymph Organs,8
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Digestive,680
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Urinary,92
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Male Reproductive Organs,246
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Female Reproductive Organs,64
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,OB Procedures,1238
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Musculoskeletal,625
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Skin,74
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Diagnostic/Therapeutic,641
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Other Interventions,25
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Nervous System,383
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Endocrine System,89
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Eye,1
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Ear,2
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Nose/Mouth/Pharynx,34
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Respiratory,209
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Cardiovascular,1790
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Blood/Lymph Organs,76
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Digestive,1503
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Urinary,246
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Male Reproductive Organs,115
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Female Reproductive Organs,68
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Musculoskeletal,2356
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Skin,275
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Diagnostic/Therapeutic,890
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Other Interventions,127
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Nervous System,180
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Endocrine System,9
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Eye,3
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Nose/Mouth/Pharynx,35
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Respiratory,219
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Cardiovascular,806
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Blood/Lymph Organs,29
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Digestive,1120
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Urinary,120
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Male Reproductive Organs,158
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Female Reproductive Organs,194
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,OB Procedures,1749
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Musculoskeletal,901
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Skin,176
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Diagnostic/Therapeutic,906
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Other Interventions,49
2013,374024,AURORA SAN DIEGO,Investor,SAN DIEGO,Diagnostic/Therapeutic,778
2013,374049,SHARP MCDONALD CENTER,Non-Profit,SAN DIEGO,Diagnostic/Therapeutic,269
2013,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Respiratory,9
2013,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Cardiovascular,50
2013,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Digestive,27
2013,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Musculoskeletal,42
2013,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Skin,27
2013,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Diagnostic/Therapeutic,843
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Nervous System,101
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Endocrine System,64
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Eye,6
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Nose/Mouth/Pharynx,70
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Respiratory,218
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Cardiovascular,2184
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Blood/Lymph Organs,30
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Digestive,1175
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Urinary,149
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Male Reproductive Organs,491
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Female Reproductive Organs,183
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,OB Procedures,2718
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Musculoskeletal,783
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Skin,158
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Diagnostic/Therapeutic,4073
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Other Interventions,63
2013,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,City/County,SAN FRANCISCO,Diagnostic/Therapeutic,23
2013,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,UC,SAN FRANCISCO,Diagnostic/Therapeutic,38
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Nervous System,318
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Endocrine System,42
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Eye,10
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Ear,1
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Nose/Mouth/Pharynx,69
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Respiratory,311
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Cardiovascular,1685
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Blood/Lymph Organs,70
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Digestive,2633
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Urinary,509
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Male Reproductive Organs,1076
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Female Reproductive Organs,277
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,OB Procedures,5076
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Musculoskeletal,1739
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Skin,298
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Diagnostic/Therapeutic,5975
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Other Interventions,148
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Nervous System,334
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Endocrine System,15
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Eye,6
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Ear,4
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Nose/Mouth/Pharynx,32
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Respiratory,55
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Cardiovascular,229
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Blood/Lymph Organs,25
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Digestive,205
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Urinary,20
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Male Reproductive Organs,33
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Female Reproductive Organs,10
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Musculoskeletal,432
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Skin,505
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Diagnostic/Therapeutic,1098
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Other Interventions,3
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Nervous System,414
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Endocrine System,59
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Eye,42
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Ear,4
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Nose/Mouth/Pharynx,88
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Respiratory,304
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Cardiovascular,950
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Blood/Lymph Organs,43
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Digestive,1135
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Urinary,180
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Male Reproductive Organs,198
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Female Reproductive Organs,202
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,OB Procedures,1123
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Musculoskeletal,1254
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Skin,602
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Diagnostic/Therapeutic,3968
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Other Interventions,16
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Nervous System,70
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Endocrine System,3
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Eye,24
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Ear,2
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Nose/Mouth/Pharynx,14
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Respiratory,71
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Cardiovascular,200
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Blood/Lymph Organs,7
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Digestive,354
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Urinary,59
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Male Reproductive Organs,13
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Female Reproductive Organs,14
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Musculoskeletal,737
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Skin,406
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Diagnostic/Therapeutic,1016
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Other Interventions,30
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Nervous System,25
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Endocrine System,5
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Nose/Mouth/Pharynx,7
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Respiratory,29
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Cardiovascular,265
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Blood/Lymph Organs,5
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Digestive,348
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Urinary,23
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Male Reproductive Organs,45
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Female Reproductive Organs,57
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,OB Procedures,990
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Musculoskeletal,212
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Skin,58
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Diagnostic/Therapeutic,1451
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Other Interventions,4
2013,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Nervous System,109
2013,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Endocrine System,15
2013,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Eye,1
2013,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Ear,3
2013,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Nose/Mouth/Pharynx,14
2013,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Respiratory,85
