Year,OSHPD ID,Facility Name,County Name,Type of Control,Disposition,Count
2013,230949,FRANK R HOWARD MEMORIAL HOSPITAL,MENDOCINO,Non-Profit,Home Health Service,129
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Routine (Home),791
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Acute Care (This Hospital),9
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Skilled Nursing/IC (This Hospital),175
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Acute Care (Another Hospital),72
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Other Care (Another Hospital),4
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Skilled Nursing/IC (Elsewhere),65
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Residential Care Facility,10
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Prison/Jail,1
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Against Medical Advice,12
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Died,41
2013,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Home Health Service,200
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Routine (Home),3446
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Acute Care (Another Hospital),142
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Other Care (Another Hospital),21
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Skilled Nursing/IC (Elsewhere),330
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Residential Care Facility,7
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Prison/Jail,6
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Against Medical Advice,31
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Died,97
2013,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,MENDOCINO,Non-Profit,Home Health Service,535
2013,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Routine (Home),1890
2013,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Acute Care (Another Hospital),63
2013,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Other Care (Another Hospital),11
2013,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Skilled Nursing/IC (Elsewhere),76
2013,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Against Medical Advice,10
2013,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Died,9
2013,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Home Health Service,32
2013,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Other,7
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Routine (Home),9056
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Acute Care (Another Hospital),373
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Other Care (Another Hospital),87
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Skilled Nursing/IC (Elsewhere),1227
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Residential Care Facility,54
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Prison/Jail,10
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Against Medical Advice,134
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Died,269
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Home Health Service,801
2013,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Other,2
2013,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,City/County,Routine (Home),551
2013,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,City/County,Acute Care (Another Hospital),10
2013,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,City/County,Other Care (Another Hospital),1
2013,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,City/County,Skilled Nursing/IC (Elsewhere),1
2013,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,City/County,Residential Care Facility,11
2013,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,City/County,Prison/Jail,1
2013,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,City/County,Other,3
2013,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,District,Routine (Home),17
2013,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,District,Acute Care (This Hospital),1
2013,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,District,Skilled Nursing/IC (This Hospital),10
2013,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,District,Acute Care (Another Hospital),5
2013,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,District,Other Care (Another Hospital),1
2013,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,District,Died,5
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Routine (Home),183
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Acute Care (This Hospital),12
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Skilled Nursing/IC (This Hospital),49
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Acute Care (Another Hospital),16
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Other Care (Another Hospital),2
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Skilled Nursing/IC (Elsewhere),1
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Prison/Jail,1
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Against Medical Advice,8
2013,250956,MODOC MEDICAL CENTER,MODOC,District,Died,17
2013,260011,MAMMOTH HOSPITAL,MONO,District,Routine (Home),682
2013,260011,MAMMOTH HOSPITAL,MONO,District,Acute Care (Another Hospital),38
2013,260011,MAMMOTH HOSPITAL,MONO,District,Other Care (Another Hospital),5
2013,260011,MAMMOTH HOSPITAL,MONO,District,Skilled Nursing/IC (Elsewhere),11
2013,260011,MAMMOTH HOSPITAL,MONO,District,Against Medical Advice,6
2013,260011,MAMMOTH HOSPITAL,MONO,District,Died,4
2013,260011,MAMMOTH HOSPITAL,MONO,District,Home Health Service,5
2013,260011,MAMMOTH HOSPITAL,MONO,District,Other,1
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Routine (Home),8508
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Acute Care (This Hospital),5
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Other Care (This Hospital),102
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Acute Care (Another Hospital),83
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Other Care (Another Hospital),61
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Skilled Nursing/IC (Elsewhere),1492
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Prison/Jail,2
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Against Medical Advice,97
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Died,286
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Home Health Service,1439
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,MONTEREY,Non-Profit,Other,3
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Routine (Home),1655
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Acute Care (This Hospital),20
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Skilled Nursing/IC (This Hospital),99
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Acute Care (Another Hospital),80
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Other Care (Another Hospital),1
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Skilled Nursing/IC (Elsewhere),8
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Residential Care Facility,3
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Prison/Jail,1
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Against Medical Advice,7
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Died,26
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,Non-Profit,Home Health Service,45
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Routine (Home),8344
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Other Care (This Hospital),9
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Acute Care (Another Hospital),46
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Other Care (Another Hospital),334
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Skilled Nursing/IC (Elsewhere),1116
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Residential Care Facility,20
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Prison/Jail,81
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Against Medical Advice,74
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Died,293
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Home Health Service,1891
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,District,Other,8
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Routine (Home),8262
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Acute Care (This Hospital),54
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Other Care (This Hospital),129
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Acute Care (Another Hospital),169
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Other Care (Another Hospital),44
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Skilled Nursing/IC (Elsewhere),255
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Residential Care Facility,155
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Prison/Jail,311
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Against Medical Advice,92
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Died,66
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Home Health Service,545
2013,274043,NATIVIDAD MEDICAL CENTER,MONTEREY,City/County,Other,50
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Routine (Home),5178
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Acute Care (This Hospital),7
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Other Care (This Hospital),175
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Acute Care (Another Hospital),326
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Other Care (Another Hospital),70
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Skilled Nursing/IC (Elsewhere),1124
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Residential Care Facility,39
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Prison/Jail,48
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Against Medical Advice,50
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Died,220
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Home Health Service,607
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,NAPA,Non-Profit,Other,1
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Routine (Home),4293
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Acute Care (This Hospital),11
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Other Care (This Hospital),34
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Acute Care (Another Hospital),68
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Other Care (Another Hospital),61
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Skilled Nursing/IC (Elsewhere),446
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Residential Care Facility,282
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Prison/Jail,3
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Against Medical Advice,63
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Died,94
2013,281078,ST. HELENA HOSPITAL,NAPA,Non-Profit,Home Health Service,235
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Routine (Home),3561
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Acute Care (This Hospital),1
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Acute Care (Another Hospital),211
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Other Care (Another Hospital),72
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Skilled Nursing/IC (Elsewhere),879
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Residential Care Facility,5
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Prison/Jail,5
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Against Medical Advice,46
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Died,133
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Home Health Service,438
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,Non-Profit,Other,37
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Routine (Home),1723
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Acute Care (This Hospital),7
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Other Care (This Hospital),3
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Skilled Nursing/IC (This Hospital),63
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Acute Care (Another Hospital),75
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Other Care (Another Hospital),11
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Skilled Nursing/IC (Elsewhere),35
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Residential Care Facility,1
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Against Medical Advice,3
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Died,16
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Home Health Service,134
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Other,12
2013,291053,TAHOE FOREST HOSPITAL,NEVADA,District,Unknown,2
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,Non-Profit,Routine (Home),11359
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,Non-Profit,Acute Care (Another Hospital),166
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,Non-Profit,Skilled Nursing/IC (Elsewhere),8
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,Non-Profit,Residential Care Facility,2
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,Non-Profit,Prison/Jail,1
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,Non-Profit,Against Medical Advice,5
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,Non-Profit,Died,76
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,Non-Profit,Other,21
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Routine (Home),10233
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Acute Care (This Hospital),4
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Other Care (This Hospital),1
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Acute Care (Another Hospital),192
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Other Care (Another Hospital),66
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Skilled Nursing/IC (Elsewhere),1344
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Residential Care Facility,59
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Prison/Jail,2
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Died,224
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,Non-Profit,Home Health Service,1843
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Routine (Home),141
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Acute Care (This Hospital),5
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Skilled Nursing/IC (This Hospital),2
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Acute Care (Another Hospital),14
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Other Care (Another Hospital),3
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Skilled Nursing/IC (Elsewhere),103
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Residential Care Facility,18
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Against Medical Advice,23
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Died,13
2013,301097,ANAHEIM GENERAL HOSPITAL,ORANGE,Investor,Home Health Service,7
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Routine (Home),9544
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Skilled Nursing/IC (This Hospital),1
2013,301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,Investor,Other,34
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Acute Care (Another Hospital),284
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Other Care (Another Hospital),149
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Skilled Nursing/IC (Elsewhere),1858
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Residential Care Facility,89
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Prison/Jail,1
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Against Medical Advice,279
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Died,201
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Home Health Service,1202
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Other,116
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,Investor,Unknown,1
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Routine (Home),103
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Acute Care (This Hospital),8
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Skilled Nursing/IC (This Hospital),66
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Acute Care (Another Hospital),90
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Other Care (Another Hospital),16
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Skilled Nursing/IC (Elsewhere),184
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Against Medical Advice,8
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Died,112
2013,301127,KINDRED HOSPITAL BREA,ORANGE,Investor,Home Health Service,54
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Routine (Home),1372
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Acute Care (This Hospital),30
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Other Care (This Hospital),20
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Skilled Nursing/IC (This Hospital),19
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Acute Care (Another Hospital),41
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Other Care (Another Hospital),36
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Skilled Nursing/IC (Elsewhere),270
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Residential Care Facility,126
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Prison/Jail,1
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Against Medical Advice,98
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Died,55
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Home Health Service,254
2013,301140,CHAPMAN MEDICAL CENTER,ORANGE,Investor,Other,9
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Routine (Home),2250
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Acute Care (This Hospital),11
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Other Care (This Hospital),10
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Acute Care (Another Hospital),24
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Other Care (Another Hospital),59
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Skilled Nursing/IC (Elsewhere),77
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Residential Care Facility,383
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Prison/Jail,18
2013,301155,COLLEGE HOSPITAL COSTA MESA,ORANGE,Investor,Against Medical Advice,280
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Routine (Home),14822
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Acute Care (Another Hospital),224
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Other Care (Another Hospital),157
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Skilled Nursing/IC (Elsewhere),2397
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Residential Care Facility,74
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Prison/Jail,2
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Against Medical Advice,316
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Died,322
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Home Health Service,1740
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,ORANGE,Investor,Other,7
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Routine (Home),5779
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Acute Care (This Hospital),37
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Other Care (This Hospital),50
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Acute Care (Another Hospital),129
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Other Care (Another Hospital),55
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Skilled Nursing/IC (Elsewhere),244
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Residential Care Facility,217
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Prison/Jail,389
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Against Medical Advice,197
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Died,49
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Home Health Service,68
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,ORANGE,Investor,Other,21
