Year,OSHPD Facility Number,Facility Name,County Name,Type Of Control,Type Of Care,Count
2014,14326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,ALAMEDA,Non-Profit,Acute,10646
2014,150706,DELANO REGIONAL MEDICAL CENTER,KERN,Non-Profit,Acute,4004
2014,150706,DELANO REGIONAL MEDICAL CENTER,KERN,Non-Profit,Skilled Nursing/Intermediate Care,48
2014,150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,Non-Profit,Acute,17634
2014,150736,KERN MEDICAL CENTER,KERN,City/County,Acute,10815
2014,150736,KERN MEDICAL CENTER,KERN,City/County,Psychiatric,681
2014,150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,District,Acute,576
2014,150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,District,Skilled Nursing/Intermediate Care,138
2014,150761,MERCY HOSPITAL - BAKERSFIELD,KERN,Non-Profit,Acute,14237
2014,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,KERN,Investor,Acute,667
2014,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,KERN,Investor,Psychiatric,2731
2014,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,KERN,Investor,Chemical Dependency,195
2014,150782,RIDGECREST REGIONAL HOSPITAL,KERN,Non-Profit,Acute,2387
2014,150782,RIDGECREST REGIONAL HOSPITAL,KERN,Non-Profit,Skilled Nursing/Intermediate Care,282
2014,150788,SAN JOAQUIN COMMUNITY HOSPITAL,KERN,Non-Profit,Acute,21898
2014,150808,TEHACHAPI HOSPITAL,KERN,District,Acute,127
2014,154022,HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL,KERN,Investor,Physical Rehabilitation,1837
2014,154101,BAKERSFIELD HEART HOSPITAL,KERN,Investor,Acute,3903
2014,154160,CRESTWOOD PSYCHIATRIC HEALTH FACILITY 2,KERN,Investor,Psychiatric,592
2014,160787,CENTRAL VALLEY GENERAL HOSPITAL,KINGS,Non-Profit,Acute,4387
2014,164029,ADVENTIST MEDICAL CENTER,KINGS,Non-Profit,Acute,9709
2014,171049,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,Non-Profit,Acute,1500
2014,171049,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,Non-Profit,Skilled Nursing/Intermediate Care,45
2014,171395,SUTTER LAKESIDE HOSPITAL,LAKE,Non-Profit,Acute,1883
2014,171395,SUTTER LAKESIDE HOSPITAL,LAKE,Non-Profit,Skilled Nursing/Intermediate Care,6
2014,171395,SUTTER LAKESIDE HOSPITAL,LAKE,Non-Profit,Unknown,1
2014,184008,BANNER LASSEN MEDICAL CENTER,LASSEN,Non-Profit,Acute,1470
2014,190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Acute,4722
2014,190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,20
2014,190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Physical Rehabilitation,238
2014,190020,BHC ALHAMBRA HOSPITAL,LOS ANGELES,Investor,Psychiatric,5131
2014,190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,District,Acute,24207
2014,190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,District,Psychiatric,720
2014,190045,CATALINA ISLAND MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,9
2014,190045,CATALINA ISLAND MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,4
2014,190049,KINDRED HOSPITAL - BALDWIN PARK,LOS ANGELES,Investor,Acute,950
2014,190052,BARLOW RESPIRATORY HOSPITAL,LOS ANGELES,Non-Profit,Acute,762
2014,190053,ST. MARY MEDICAL CENTER - LONG BEACH,LOS ANGELES,Non-Profit,Acute,13254
2014,190053,ST. MARY MEDICAL CENTER - LONG BEACH,LOS ANGELES,Non-Profit,Physical Rehabilitation,361
2014,190081,BEVERLY HOSPITAL,LOS ANGELES,Non-Profit,Acute,9958
2014,190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,Investor,Acute,6964
2014,190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,269
2014,190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,Investor,Psychiatric,1929
2014,190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,Investor,Chemical Dependency,945
2014,190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,Investor,Physical Rehabilitation,485
2014,190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,Non-Profit,Acute,19539
2014,190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,298
2014,190137,CASA COLINA HOSPITAL FOR REHAB MEDICINE,LOS ANGELES,Non-Profit,Physical Rehabilitation,1373
2014,190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Acute,17669
2014,190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Physical Rehabilitation,370
2014,190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,LOS ANGELES,Non-Profit,Psychiatric,877
2014,190159,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,3513
2014,190163,AURORA CHARTER OAK,LOS ANGELES,Investor,Psychiatric,6653
2014,190170,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,Non-Profit,Acute,14960
2014,190170,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,Non-Profit,Physical Rehabilitation,185
2014,190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,LOS ANGELES,Non-Profit,Acute,5903
2014,190184,COLLEGE HOSPITAL,LOS ANGELES,Investor,Psychiatric,6486
2014,190196,KINDRED HOSPITAL - SOUTH BAY,LOS ANGELES,Investor,Acute,967
2014,190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,LOS ANGELES,Investor,Acute,3490
2014,190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,Investor,Acute,6104
2014,190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,135
2014,190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,Investor,Acute,11489
2014,190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,65
2014,190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,Investor,Psychiatric,967
2014,190232,DEL AMO HOSPITAL,LOS ANGELES,Investor,Psychiatric,5639
2014,190232,DEL AMO HOSPITAL,LOS ANGELES,Investor,Chemical Dependency,47
2014,190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Acute,8087
2014,190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Chemical Dependency,1
2014,190243,PIH HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Acute,10017
2014,190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,Investor,Acute,3475
2014,190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,64
2014,190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,1811
2014,190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,22
2014,190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Psychiatric,603
2014,190298,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,LOS ANGELES,Non-Profit,Acute,5940
2014,190305,KINDRED HOSPITAL - LOS ANGELES,LOS ANGELES,Investor,Acute,792
2014,190307,PACIFIC ALLIANCE MEDICAL CENTER,LOS ANGELES,Investor,Acute,9408
2014,190315,GARFIELD MEDICAL CENTER,LOS ANGELES,Investor,Acute,16891
2014,190315,GARFIELD MEDICAL CENTER,LOS ANGELES,Investor,Physical Rehabilitation,417
2014,190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,LOS ANGELES,Non-Profit,Psychiatric,1008
2014,190323,GLENDALE ADVENTIST MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,19563
2014,190323,GLENDALE ADVENTIST MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,869
2014,190323,GLENDALE ADVENTIST MEDICAL CENTER,LOS ANGELES,Non-Profit,Psychiatric,1794
2014,190323,GLENDALE ADVENTIST MEDICAL CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,575
2014,190328,GLENDORA COMMUNITY HOSPITAL,LOS ANGELES,Investor,Acute,1322
2014,190328,GLENDORA COMMUNITY HOSPITAL,LOS ANGELES,Investor,Psychiatric,537
2014,190352,GREATER EL MONTE COMMUNITY HOSPITAL,LOS ANGELES,Investor,Acute,3966
2014,190352,GREATER EL MONTE COMMUNITY HOSPITAL,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,7
2014,190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,LOS ANGELES,Investor,Acute,3884
2014,190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,LOS ANGELES,Investor,Psychiatric,3400
2014,190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor,Acute,15357
2014,190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,176
2014,190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor,Physical Rehabilitation,381
2014,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,19499
2014,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,83
2014,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,181
2014,190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Non-Profit,Acute,15907
2014,190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Acute,26696
2014,190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Psychiatric,955
2014,190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Chemical Dependency,303
2014,190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Physical Rehabilitation,338
2014,190410,SILVER LAKE MEDICAL CENTER-INGLESIDE CAMPUS,LOS ANGELES,Investor,Psychiatric,2940
2014,190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Non-Profit,Acute,6598
2014,190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,674
2014,190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Non-Profit,Psychiatric,1558
2014,190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,25296
2014,190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,1405
2014,190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,Non-Profit,Acute,24678
2014,190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,Non-Profit,Psychiatric,3059
2014,190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,LOS ANGELES,Non-Profit,Acute,14204
2014,190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,LOS ANGELES,Non-Profit,Acute,11366
2014,190434,KAISER FOUNDATION HOSPITAL - WEST LA,LOS ANGELES,Non-Profit,Acute,13479
2014,190449,KINDRED HOSPITAL - LA MIRADA,LOS ANGELES,Investor,Acute,2198
2014,190462,AURORA LAS ENCINAS HOSPITAL,LOS ANGELES,Investor,Psychiatric,4600
2014,190462,AURORA LAS ENCINAS HOSPITAL,LOS ANGELES,Investor,Chemical Dependency,534
2014,190468,PROMISE HOSPITAL OF EAST LOS ANGELES-EAST L.A. CAMPUS,LOS ANGELES,Investor,Acute,1913
2014,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,LOS ANGELES,Non-Profit,Acute,20241
2014,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,1979
2014,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,LOS ANGELES,Non-Profit,Physical Rehabilitation,22
2014,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,LOS ANGELES,Non-Profit,Unknown,1
2014,190475,COMMUNITY HOSPITAL LONG BEACH,LOS ANGELES,Non-Profit,Acute,2938
2014,190475,COMMUNITY HOSPITAL LONG BEACH,LOS ANGELES,Non-Profit,Psychiatric,2009
2014,190475,COMMUNITY HOSPITAL LONG BEACH,LOS ANGELES,Non-Profit,Unknown,4
2014,190500,MARINA DEL REY HOSPITAL,LOS ANGELES,Investor,Acute,4139
2014,190517,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,15377
2014,190521,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,Investor,Acute,7586
2014,190521,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,100
2014,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,LOS ANGELES,Non-Profit,Acute,11234
2014,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,LOS ANGELES,Non-Profit,Psychiatric,385
2014,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,262
2014,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,Investor,Acute,4455
2014,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,Investor,Psychiatric,3515
2014,190525,LONG BEACH MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,19732
2014,190525,LONG BEACH MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,568
2014,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,Non-Profit,Acute,17457
2014,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,874
2014,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,Non-Profit,Physical Rehabilitation,567
2014,190534,OLYMPIA MEDICAL CENTER,LOS ANGELES,Investor,Acute,3837
2014,190541,MONROVIA MEMORIAL HOSPITAL,LOS ANGELES,Investor,Acute,848
2014,190547,MONTEREY PARK HOSPITAL,LOS ANGELES,Investor,Acute,6777
2014,190552,MOTION PICTURE AND TELEVISION HOSPITAL,LOS ANGELES,Non-Profit,Acute,27
2014,190552,MOTION PICTURE AND TELEVISION HOSPITAL,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,29
2014,190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,50449
2014,190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,761
2014,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,13643
2014,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Psychiatric,1579
2014,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,221
2014,190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,Investor,Acute,2984
2014,190587,COLLEGE MEDICAL CENTER,LOS ANGELES,Investor,Acute,2865
2014,190587,COLLEGE MEDICAL CENTER,LOS ANGELES,Investor,Psychiatric,3566
2014,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,26325
2014,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,LOS ANGELES,Non-Profit,Acute,23060
2014,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,676
2014,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,LOS ANGELES,Non-Profit,Physical Rehabilitation,298
2014,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,LOS ANGELES,Non-Profit,Acute,19590
2014,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,LOS ANGELES,Non-Profit,Physical Rehabilitation,197
2014,190661,SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS,LOS ANGELES,Investor,Acute,1931
2014,190661,SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS,LOS ANGELES,Investor,Psychiatric,875
2014,190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,Investor,Acute,3627
2014,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,Non-Profit,Acute,5550
2014,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,673
2014,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,Non-Profit,Psychiatric,398
2014,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,Non-Profit,Chemical Dependency,179
2014,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,Non-Profit,Physical Rehabilitation,297
2014,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,Non-Profit,Unknown,1
2014,190681,MIRACLE MILE MEDICAL CENTER,LOS ANGELES,Investor,Acute,283
2014,190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,UC,Acute,17885
2014,190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,Investor,Acute,3706
2014,190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,95
2014,190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,Investor,Psychiatric,1631
2014,190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,Investor,Acute,4903
2014,190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,28
2014,190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,Investor,Psychiatric,1028
2014,190712,SHRINERS HOSPITAL FOR  CHILDREN,LOS ANGELES,Non-Profit,Acute,79
2014,190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,21282
2014,190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,284
2014,190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,Non-Profit,Psychiatric,2380
2014,190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,Non-Profit,Acute,14002
2014,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,18656
2014,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,238
2014,190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,7473
2014,190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,561
2014,190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,449
2014,190766,COAST PLAZA HOSPITAL,LOS ANGELES,City/County,Acute,3127
2014,190782,TARZANA TREATMENT CENTER,LOS ANGELES,Non-Profit,Psychiatric,2134
2014,190784,TEMPLE COMMUNITY HOSPITAL,LOS ANGELES,Investor,Acute,788
2014,190784,TEMPLE COMMUNITY HOSPITAL,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,13
2014,190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,UC,Acute,22860
2014,190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,UC,Physical Rehabilitation,193
2014,190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,Non-Profit,Acute,18401
2014,190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,Non-Profit,Physical Rehabilitation,283
2014,190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,Investor,Acute,5087
2014,190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,563
2014,190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,Investor,Psychiatric,550
2014,190857,"DOCTORS HOSPITAL OF WEST COVINA, INC",LOS ANGELES,Investor,Acute,93
2014,190857,"DOCTORS HOSPITAL OF WEST COVINA, INC",LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,37
2014,190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,LOS ANGELES,Investor,Acute,9284
2014,190878,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Acute,20457
2014,190878,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,379
2014,190878,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Psychiatric,2156
2014,190878,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit,Physical Rehabilitation,250
2014,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Acute,12463
2014,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Skilled Nursing/Intermediate Care,29
2014,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,LOS ANGELES,UC,Psychiatric,1878
2014,190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,Non-Profit,Acute,12327
2014,190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,Non-Profit,Psychiatric,1017
2014,190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,Non-Profit,Physical Rehabilitation,146
2014,191216,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",LOS ANGELES,Non-Profit,Acute,1452
2014,191225,TOM REDGATE MEMORIAL RECOVERY CENTER,LOS ANGELES,Non-Profit,Chemical Dependency,722
2014,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,Investor,Acute,18503
2014,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,Investor,Psychiatric,743
2014,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Acute,30758
2014,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Psychiatric,877
2014,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Acute,11940
2014,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Psychiatric,780
2014,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Acute,2064
2014,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Physical Rehabilitation,1448
2014,191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,LOS ANGELES,Non-Profit,Acute,12257
2014,194010,AMERICAN RECOVERY CENTER,LOS ANGELES,Non-Profit,Chemical Dependency,916
2014,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Acute,11572
2014,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Physical Rehabilitation,333
2014,194967,STAR VIEW ADOLESCENT - P H F,LOS ANGELES,Investor,Psychiatric,105
2014,194981,LA CASA PSYCHIATRIC HEALTH FACILITY,LOS ANGELES,Investor,Psychiatric,124
2014,196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,LOS ANGELES,Non-Profit,Acute,15416
2014,196168,EARL AND LORAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Acute,20787
2014,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Acute,21890
2014,196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,LOS ANGELES,Non-Profit,Skilled Nursing/Intermediate Care,350
2014,196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,LOS ANGELES,Non-Profit,Psychiatric,222
2014,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Acute,8364
2014,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Acute,5473
2014,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Acute,12894
2014,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Physical Rehabilitation,58
2014,210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,MARIN,Non-Profit,Acute,4287
2014,210993,KENTFIELD REHABILITATION & SPECIALTY HOSPITAL,MARIN,Investor,Acute,439
2014,211006,MARIN GENERAL HOSPITAL,MARIN,District,Acute,9564
2014,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Acute,1317
2014,220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,District,Acute,185
2014,220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,District,Skilled Nursing/Intermediate Care,45
2014,230949,FRANK R HOWARD MEMORIAL HOSPITAL,MENDOCINO,Non-Profit,Acute,1311
2014,230949,FRANK R HOWARD MEMORIAL HOSPITAL,MENDOCINO,Non-Profit,Skilled Nursing/Intermediate Care,174
2014,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Acute,1157
2014,231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,District,Skilled Nursing/Intermediate Care,208
2014,231396,UKIAH VALLEY MEDICAL CENTER,MENDOCINO,Non-Profit,Acute,4483
2014,240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,Non-Profit,Acute,2187
2014,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Non-Profit,Acute,11127
2014,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,City/County,Psychiatric,527
2014,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,District,Acute,7
2014,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,District,Skilled Nursing/Intermediate Care,16
2014,250956,MODOC MEDICAL CENTER,MODOC,District,Acute,157
2014,250956,MODOC MEDICAL CENTER,MODOC,District,Skilled Nursing/Intermediate Care,66
2014,260011,MAMMOTH HOSPITAL,MONO,District,Acute,645
2014,270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,Non-Profit,Acute,11351
2014,270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,Non-Profit,Psychiatric,472
2014,270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,Non-Profit,Physical Rehabilitation,192
